"Time Stamp","Time Zone","Name","PTID","Load"
"04/24/2018 00:00:00","EDT","CAPITL",61757,1049.1
"04/24/2018 00:00:00","EDT","CENTRL",61754,1455.6
"04/24/2018 00:00:00","EDT","DUNWOD",61760,502.8
"04/24/2018 00:00:00","EDT","GENESE",61753,859.8
"04/24/2018 00:00:00","EDT","HUD VL",61758,831.1
"04/24/2018 00:00:00","EDT","LONGIL",61762,1736
"04/24/2018 00:00:00","EDT","MHK VL",61756,634.6
"04/24/2018 00:00:00","EDT","MILLWD",61759,194.4
"04/24/2018 00:00:00","EDT","N.Y.C.",61761,4630.5
"04/24/2018 00:00:00","EDT","NORTH",61755,452.8
"04/24/2018 00:00:00","EDT","WEST",61752,1463.7
"04/24/2018 00:05:00","EDT","CAPITL",61757,1031.1
"04/24/2018 00:05:00","EDT","CENTRL",61754,1433.5
"04/24/2018 00:05:00","EDT","DUNWOD",61760,492.6
"04/24/2018 00:05:00","EDT","GENESE",61753,859.4
"04/24/2018 00:05:00","EDT","HUD VL",61758,825.3
"04/24/2018 00:05:00","EDT","LONGIL",61762,1732.6
"04/24/2018 00:05:00","EDT","MHK VL",61756,638.9
"04/24/2018 00:05:00","EDT","MILLWD",61759,199.8
"04/24/2018 00:05:00","EDT","N.Y.C.",61761,4584.8
"04/24/2018 00:05:00","EDT","NORTH",61755,411.3
"04/24/2018 00:05:00","EDT","WEST",61752,1456.6
"04/24/2018 00:10:00","EDT","CAPITL",61757,1026.9
"04/24/2018 00:10:00","EDT","CENTRL",61754,1427.9
"04/24/2018 00:10:00","EDT","DUNWOD",61760,489.7
"04/24/2018 00:10:00","EDT","GENESE",61753,862.3
"04/24/2018 00:10:00","EDT","HUD VL",61758,821.7
"04/24/2018 00:10:00","EDT","LONGIL",61762,1700.1
"04/24/2018 00:10:00","EDT","MHK VL",61756,638.6
"04/24/2018 00:10:00","EDT","MILLWD",61759,200.3
"04/24/2018 00:10:00","EDT","N.Y.C.",61761,4573.3
"04/24/2018 00:10:00","EDT","NORTH",61755,449.5
"04/24/2018 00:10:00","EDT","WEST",61752,1459
"04/24/2018 00:15:00","EDT","CAPITL",61757,1026.7
"04/24/2018 00:15:00","EDT","CENTRL",61754,1419.2
"04/24/2018 00:15:00","EDT","DUNWOD",61760,487.6
"04/24/2018 00:15:00","EDT","GENESE",61753,859.3
"04/24/2018 00:15:00","EDT","HUD VL",61758,813.1
"04/24/2018 00:15:00","EDT","LONGIL",61762,1691.9
"04/24/2018 00:15:00","EDT","MHK VL",61756,632.6
"04/24/2018 00:15:00","EDT","MILLWD",61759,196
"04/24/2018 00:15:00","EDT","N.Y.C.",61761,4512.9
"04/24/2018 00:15:00","EDT","NORTH",61755,451
"04/24/2018 00:15:00","EDT","WEST",61752,1453.5
"04/24/2018 00:20:00","EDT","CAPITL",61757,1013.9
"04/24/2018 00:20:00","EDT","CENTRL",61754,1403.3
"04/24/2018 00:20:00","EDT","DUNWOD",61760,486.1
"04/24/2018 00:20:00","EDT","GENESE",61753,852.7
"04/24/2018 00:20:00","EDT","HUD VL",61758,802.5
"04/24/2018 00:20:00","EDT","LONGIL",61762,1692.2
"04/24/2018 00:20:00","EDT","MHK VL",61756,631.8
"04/24/2018 00:20:00","EDT","MILLWD",61759,192.1
"04/24/2018 00:20:00","EDT","N.Y.C.",61761,4473.2
"04/24/2018 00:20:00","EDT","NORTH",61755,455.9
"04/24/2018 00:20:00","EDT","WEST",61752,1441.6
"04/24/2018 00:25:00","EDT","CAPITL",61757,1011.4
"04/24/2018 00:25:00","EDT","CENTRL",61754,1422
"04/24/2018 00:25:00","EDT","DUNWOD",61760,489.9
"04/24/2018 00:25:00","EDT","GENESE",61753,851
"04/24/2018 00:25:00","EDT","HUD VL",61758,796.8
"04/24/2018 00:25:00","EDT","LONGIL",61762,1686.2
"04/24/2018 00:25:00","EDT","MHK VL",61756,635.3
"04/24/2018 00:25:00","EDT","MILLWD",61759,199.2
"04/24/2018 00:25:00","EDT","N.Y.C.",61761,4484.6
"04/24/2018 00:25:00","EDT","NORTH",61755,443.9
"04/24/2018 00:25:00","EDT","WEST",61752,1428.6
"04/24/2018 00:30:00","EDT","CAPITL",61757,1013
"04/24/2018 00:30:00","EDT","CENTRL",61754,1410
"04/24/2018 00:30:00","EDT","DUNWOD",61760,479.2
"04/24/2018 00:30:00","EDT","GENESE",61753,842.3
"04/24/2018 00:30:00","EDT","HUD VL",61758,777.3
"04/24/2018 00:30:00","EDT","LONGIL",61762,1680.2
"04/24/2018 00:30:00","EDT","MHK VL",61756,623.4
"04/24/2018 00:30:00","EDT","MILLWD",61759,197.6
"04/24/2018 00:30:00","EDT","N.Y.C.",61761,4442.1
"04/24/2018 00:30:00","EDT","NORTH",61755,452.8
"04/24/2018 00:30:00","EDT","WEST",61752,1442.4
"04/24/2018 00:35:00","EDT","CAPITL",61757,995.9
"04/24/2018 00:35:00","EDT","CENTRL",61754,1416.3
"04/24/2018 00:35:00","EDT","DUNWOD",61760,495.4
"04/24/2018 00:35:00","EDT","GENESE",61753,840.6
"04/24/2018 00:35:00","EDT","HUD VL",61758,798.3
"04/24/2018 00:35:00","EDT","LONGIL",61762,1682.7
"04/24/2018 00:35:00","EDT","MHK VL",61756,617.5
"04/24/2018 00:35:00","EDT","MILLWD",61759,180.8
"04/24/2018 00:35:00","EDT","N.Y.C.",61761,4409
"04/24/2018 00:35:00","EDT","NORTH",61755,444.3
"04/24/2018 00:35:00","EDT","WEST",61752,1405
"04/24/2018 00:40:00","EDT","CAPITL",61757,999.2
"04/24/2018 00:40:00","EDT","CENTRL",61754,1406.8
"04/24/2018 00:40:00","EDT","DUNWOD",61760,454.4
"04/24/2018 00:40:00","EDT","GENESE",61753,843
"04/24/2018 00:40:00","EDT","HUD VL",61758,789.1
"04/24/2018 00:40:00","EDT","LONGIL",61762,1654.2
"04/24/2018 00:40:00","EDT","MHK VL",61756,611.3
"04/24/2018 00:40:00","EDT","MILLWD",61759,187.5
"04/24/2018 00:40:00","EDT","N.Y.C.",61761,4427.8
"04/24/2018 00:40:00","EDT","NORTH",61755,444
"04/24/2018 00:40:00","EDT","WEST",61752,1393.3
"04/24/2018 00:45:00","EDT","CAPITL",61757,996.3
"04/24/2018 00:45:00","EDT","CENTRL",61754,1355.9
"04/24/2018 00:45:00","EDT","DUNWOD",61760,444.3
"04/24/2018 00:45:00","EDT","GENESE",61753,835.1
"04/24/2018 00:45:00","EDT","HUD VL",61758,776.6
"04/24/2018 00:45:00","EDT","LONGIL",61762,1666
"04/24/2018 00:45:00","EDT","MHK VL",61756,616
"04/24/2018 00:45:00","EDT","MILLWD",61759,186.8
"04/24/2018 00:45:00","EDT","N.Y.C.",61761,4407
"04/24/2018 00:45:00","EDT","NORTH",61755,447.6
"04/24/2018 00:45:00","EDT","WEST",61752,1419.8
"04/24/2018 00:50:00","EDT","CAPITL",61757,991.3
"04/24/2018 00:50:00","EDT","CENTRL",61754,1369.1
"04/24/2018 00:50:00","EDT","DUNWOD",61760,455.3
"04/24/2018 00:50:00","EDT","GENESE",61753,833.1
"04/24/2018 00:50:00","EDT","HUD VL",61758,756.3
"04/24/2018 00:50:00","EDT","LONGIL",61762,1658.4
"04/24/2018 00:50:00","EDT","MHK VL",61756,623.8
"04/24/2018 00:50:00","EDT","MILLWD",61759,197.9
"04/24/2018 00:50:00","EDT","N.Y.C.",61761,4370.8
"04/24/2018 00:50:00","EDT","NORTH",61755,449.3
"04/24/2018 00:50:00","EDT","WEST",61752,1397.1
"04/24/2018 00:55:00","EDT","CAPITL",61757,980
"04/24/2018 00:55:00","EDT","CENTRL",61754,1381.2
"04/24/2018 00:55:00","EDT","DUNWOD",61760,445.6
"04/24/2018 00:55:00","EDT","GENESE",61753,838.3
"04/24/2018 00:55:00","EDT","HUD VL",61758,772.9
"04/24/2018 00:55:00","EDT","LONGIL",61762,1648.8
"04/24/2018 00:55:00","EDT","MHK VL",61756,612.7
"04/24/2018 00:55:00","EDT","MILLWD",61759,183.4
"04/24/2018 00:55:00","EDT","N.Y.C.",61761,4377.5
"04/24/2018 00:55:00","EDT","NORTH",61755,451.1
"04/24/2018 00:55:00","EDT","WEST",61752,1361.6
"04/24/2018 01:00:00","EDT","CAPITL",61757,971.5
"04/24/2018 01:00:00","EDT","CENTRL",61754,1382.4
"04/24/2018 01:00:00","EDT","DUNWOD",61760,456.9
"04/24/2018 01:00:00","EDT","GENESE",61753,825.4
"04/24/2018 01:00:00","EDT","HUD VL",61758,775.9
"04/24/2018 01:00:00","EDT","LONGIL",61762,1632.6
"04/24/2018 01:00:00","EDT","MHK VL",61756,615.5
"04/24/2018 01:00:00","EDT","MILLWD",61759,178.9
"04/24/2018 01:00:00","EDT","N.Y.C.",61761,4341.1
"04/24/2018 01:00:00","EDT","NORTH",61755,448.4
"04/24/2018 01:00:00","EDT","WEST",61752,1364.2
"04/24/2018 01:05:00","EDT","CAPITL",61757,979.4
"04/24/2018 01:05:00","EDT","CENTRL",61754,1380.8
"04/24/2018 01:05:00","EDT","DUNWOD",61760,443
"04/24/2018 01:05:00","EDT","GENESE",61753,815.5
