"Time Stamp","Time Zone","Name","PTID","Load"
"08/08/2019 00:00:00","EDT","CAPITL",61757,1481
"08/08/2019 00:00:00","EDT","CENTRL",61754,1676.7
"08/08/2019 00:00:00","EDT","DUNWOD",61760,731.9
"08/08/2019 00:00:00","EDT","GENESE",61753,1123.5
"08/08/2019 00:00:00","EDT","HUD VL",61758,1153.1
"08/08/2019 00:00:00","EDT","LONGIL",61762,2640.2
"08/08/2019 00:00:00","EDT","MHK VL",61756,876.8
"08/08/2019 00:00:00","EDT","MILLWD",61759,308.3
"08/08/2019 00:00:00","EDT","N.Y.C.",61761,6571
"08/08/2019 00:00:00","EDT","NORTH",61755,486.9
"08/08/2019 00:00:00","EDT","WEST",61752,1768.6
"08/08/2019 00:05:00","EDT","CAPITL",61757,1467.8
"08/08/2019 00:05:00","EDT","CENTRL",61754,1663
"08/08/2019 00:05:00","EDT","DUNWOD",61760,738.4
"08/08/2019 00:05:00","EDT","GENESE",61753,1107
"08/08/2019 00:05:00","EDT","HUD VL",61758,1128.9
"08/08/2019 00:05:00","EDT","LONGIL",61762,2618.6
"08/08/2019 00:05:00","EDT","MHK VL",61756,874.1
"08/08/2019 00:05:00","EDT","MILLWD",61759,301.7
"08/08/2019 00:05:00","EDT","N.Y.C.",61761,6521.6
"08/08/2019 00:05:00","EDT","NORTH",61755,486.1
"08/08/2019 00:05:00","EDT","WEST",61752,1761.1
"08/08/2019 00:10:00","EDT","CAPITL",61757,1473.5
"08/08/2019 00:10:00","EDT","CENTRL",61754,1667.2
"08/08/2019 00:10:00","EDT","DUNWOD",61760,729.3
"08/08/2019 00:10:00","EDT","GENESE",61753,1108.1
"08/08/2019 00:10:00","EDT","HUD VL",61758,1119.6
"08/08/2019 00:10:00","EDT","LONGIL",61762,2608.6
"08/08/2019 00:10:00","EDT","MHK VL",61756,866
"08/08/2019 00:10:00","EDT","MILLWD",61759,299.5
"08/08/2019 00:10:00","EDT","N.Y.C.",61761,6489.4
"08/08/2019 00:10:00","EDT","NORTH",61755,478.6
"08/08/2019 00:10:00","EDT","WEST",61752,1767
"08/08/2019 00:15:00","EDT","CAPITL",61757,1461.5
"08/08/2019 00:15:00","EDT","CENTRL",61754,1662.7
"08/08/2019 00:15:00","EDT","DUNWOD",61760,718.9
"08/08/2019 00:15:00","EDT","GENESE",61753,1102.9
"08/08/2019 00:15:00","EDT","HUD VL",61758,1088.3
"08/08/2019 00:15:00","EDT","LONGIL",61762,2576.9
"08/08/2019 00:15:00","EDT","MHK VL",61756,853.4
"08/08/2019 00:15:00","EDT","MILLWD",61759,326.9
"08/08/2019 00:15:00","EDT","N.Y.C.",61761,6449.7
"08/08/2019 00:15:00","EDT","NORTH",61755,512.1
"08/08/2019 00:15:00","EDT","WEST",61752,1720.1
"08/08/2019 00:20:00","EDT","CAPITL",61757,1459
"08/08/2019 00:20:00","EDT","CENTRL",61754,1659.2
"08/08/2019 00:20:00","EDT","DUNWOD",61760,718.5
"08/08/2019 00:20:00","EDT","GENESE",61753,1093.3
"08/08/2019 00:20:00","EDT","HUD VL",61758,1081.3
"08/08/2019 00:20:00","EDT","LONGIL",61762,2565.7
"08/08/2019 00:20:00","EDT","MHK VL",61756,843.9
"08/08/2019 00:20:00","EDT","MILLWD",61759,308
"08/08/2019 00:20:00","EDT","N.Y.C.",61761,6431.5
"08/08/2019 00:20:00","EDT","NORTH",61755,520.4
"08/08/2019 00:20:00","EDT","WEST",61752,1714.2
"08/08/2019 00:25:00","EDT","CAPITL",61757,1456
"08/08/2019 00:25:00","EDT","CENTRL",61754,1651.7
"08/08/2019 00:25:00","EDT","DUNWOD",61760,709.4
"08/08/2019 00:25:00","EDT","GENESE",61753,1091.6
"08/08/2019 00:25:00","EDT","HUD VL",61758,1086.4
"08/08/2019 00:25:00","EDT","LONGIL",61762,2561.4
"08/08/2019 00:25:00","EDT","MHK VL",61756,840.7
"08/08/2019 00:25:00","EDT","MILLWD",61759,321.9
"08/08/2019 00:25:00","EDT","N.Y.C.",61761,6406.2
"08/08/2019 00:25:00","EDT","NORTH",61755,523
"08/08/2019 00:25:00","EDT","WEST",61752,1717.4
"08/08/2019 00:30:00","EDT","CAPITL",61757,1444
"08/08/2019 00:30:00","EDT","CENTRL",61754,1650.5
"08/08/2019 00:30:00","EDT","DUNWOD",61760,716.6
"08/08/2019 00:30:00","EDT","GENESE",61753,1093
"08/08/2019 00:30:00","EDT","HUD VL",61758,1087.6
"08/08/2019 00:30:00","EDT","LONGIL",61762,2524.7
"08/08/2019 00:30:00","EDT","MHK VL",61756,840.7
"08/08/2019 00:30:00","EDT","MILLWD",61759,311.7
"08/08/2019 00:30:00","EDT","N.Y.C.",61761,6361.7
"08/08/2019 00:30:00","EDT","NORTH",61755,506.9
"08/08/2019 00:30:00","EDT","WEST",61752,1733.6
"08/08/2019 00:35:00","EDT","CAPITL",61757,1427.6
