"Time Stamp","Time Zone","Name","PTID","Load"
"08/14/2016 00:00:00","EDT","CAPITL",61757,1628.6
"08/14/2016 00:00:00","EDT","CENTRL",61754,1940.8
"08/14/2016 00:00:00","EDT","DUNWOD",61760,1038
"08/14/2016 00:00:00","EDT","GENESE",61753,1275.6
"08/14/2016 00:00:00","EDT","HUD VL",61758,1460.4
"08/14/2016 00:00:00","EDT","LONGIL",61762,3902.8
"08/14/2016 00:00:00","EDT","MHK VL",61756,879.9
"08/14/2016 00:00:00","EDT","MILLWD",61759,455.4
"08/14/2016 00:00:00","EDT","N.Y.C.",61761,8894.3
"08/14/2016 00:00:00","EDT","NORTH",61755,458.2
"08/14/2016 00:00:00","EDT","WEST",61752,1947.6
"08/14/2016 00:05:00","EDT","CAPITL",61757,1608
"08/14/2016 00:05:00","EDT","CENTRL",61754,1955.1
"08/14/2016 00:05:00","EDT","DUNWOD",61760,1031.3
"08/14/2016 00:05:00","EDT","GENESE",61753,1266.1
"08/14/2016 00:05:00","EDT","HUD VL",61758,1461.8
"08/14/2016 00:05:00","EDT","LONGIL",61762,3886.1
"08/14/2016 00:05:00","EDT","MHK VL",61756,870.6
"08/14/2016 00:05:00","EDT","MILLWD",61759,455.1
"08/14/2016 00:05:00","EDT","N.Y.C.",61761,8836.6
"08/14/2016 00:05:00","EDT","NORTH",61755,459.9
"08/14/2016 00:05:00","EDT","WEST",61752,1962.7
"08/14/2016 00:10:00","EDT","CAPITL",61757,1596.8
"08/14/2016 00:10:00","EDT","CENTRL",61754,1953.1
"08/14/2016 00:10:00","EDT","DUNWOD",61760,1053.3
"08/14/2016 00:10:00","EDT","GENESE",61753,1264.1
"08/14/2016 00:10:00","EDT","HUD VL",61758,1409.2
"08/14/2016 00:10:00","EDT","LONGIL",61762,3867.3
"08/14/2016 00:10:00","EDT","MHK VL",61756,853.1
"08/14/2016 00:10:00","EDT","MILLWD",61759,472.7
"08/14/2016 00:10:00","EDT","N.Y.C.",61761,8772.4
"08/14/2016 00:10:00","EDT","NORTH",61755,465.3
"08/14/2016 00:10:00","EDT","WEST",61752,1912.1
"08/14/2016 00:15:00","EDT","CAPITL",61757,1579.8
"08/14/2016 00:15:00","EDT","CENTRL",61754,1963
"08/14/2016 00:15:00","EDT","DUNWOD",61760,1016.2
