"Time Stamp","Time Zone","Name","PTID","Load"
"02/23/2019 00:00:00","EST","CAPITL",61757,1253.8
"02/23/2019 00:00:00","EST","CENTRL",61754,1757.3
"02/23/2019 00:00:00","EST","DUNWOD",61760,606.6
"02/23/2019 00:00:00","EST","GENESE",61753,1000.6
"02/23/2019 00:00:00","EST","HUD VL",61758,988.6
"02/23/2019 00:00:00","EST","LONGIL",61762,2014.6
"02/23/2019 00:00:00","EST","MHK VL",61756,895.1
"02/23/2019 00:00:00","EST","MILLWD",61759,291.5
"02/23/2019 00:00:00","EST","N.Y.C.",61761,5063.7
"02/23/2019 00:00:00","EST","NORTH",61755,574.7
"02/23/2019 00:00:00","EST","WEST",61752,1609.3
"02/23/2019 00:05:00","EST","CAPITL",61757,1253
"02/23/2019 00:05:00","EST","CENTRL",61754,1732.4
"02/23/2019 00:05:00","EST","DUNWOD",61760,610
"02/23/2019 00:05:00","EST","GENESE",61753,990.4
"02/23/2019 00:05:00","EST","HUD VL",61758,1005.2
"02/23/2019 00:05:00","EST","LONGIL",61762,2005.9
"02/23/2019 00:05:00","EST","MHK VL",61756,888.2
"02/23/2019 00:05:00","EST","MILLWD",61759,278.4
"02/23/2019 00:05:00","EST","N.Y.C.",61761,5047.8
"02/23/2019 00:05:00","EST","NORTH",61755,579.4
"02/23/2019 00:05:00","EST","WEST",61752,1622.8
"02/23/2019 00:10:00","EST","CAPITL",61757,1256.4
"02/23/2019 00:10:00","EST","CENTRL",61754,1722.6
"02/23/2019 00:10:00","EST","DUNWOD",61760,612.3
"02/23/2019 00:10:00","EST","GENESE",61753,995.4
"02/23/2019 00:10:00","EST","HUD VL",61758,995.6
"02/23/2019 00:10:00","EST","LONGIL",61762,1986.5
"02/23/2019 00:10:00","EST","MHK VL",61756,885.3
"02/23/2019 00:10:00","EST","MILLWD",61759,286.7
"02/23/2019 00:10:00","EST","N.Y.C.",61761,4991.8
"02/23/2019 00:10:00","EST","NORTH",61755,579.2
"02/23/2019 00:10:00","EST","WEST",61752,1616.8
"02/23/2019 00:15:00","EST","CAPITL",61757,1261.4
"02/23/2019 00:15:00","EST","CENTRL",61754,1702.9
"02/23/2019 00:15:00","EST","DUNWOD",61760,596.5
"02/23/2019 00:15:00","EST","GENESE",61753,996
"02/23/2019 00:15:00","EST","HUD VL",61758,999
"02/23/2019 00:15:00","EST","LONGIL",61762,1973
"02/23/2019 00:15:00","EST","MHK VL",61756,882.7
"02/23/2019 00:15:00","EST","MILLWD",61759,281.2
"02/23/2019 00:15:00","EST","N.Y.C.",61761,4975.9
"02/23/2019 00:15:00","EST","NORTH",61755,580.9
"02/23/2019 00:15:00","EST","WEST",61752,1606.2
"02/23/2019 00:20:00","EST","CAPITL",61757,1246.1
"02/23/2019 00:20:00","EST","CENTRL",61754,1700.5
"02/23/2019 00:20:00","EST","DUNWOD",61760,600.6
"02/23/2019 00:20:00","EST","GENESE",61753,992.9
"02/23/2019 00:20:00","EST","HUD VL",61758,986.5
"02/23/2019 00:20:00","EST","LONGIL",61762,1969.1
"02/23/2019 00:20:00","EST","MHK VL",61756,870.3
"02/23/2019 00:20:00","EST","MILLWD",61759,273.9
"02/23/2019 00:20:00","EST","N.Y.C.",61761,4971.9
"02/23/2019 00:20:00","EST","NORTH",61755,576.2
"02/23/2019 00:20:00","EST","WEST",61752,1588.2
"02/23/2019 00:25:00","EST","CAPITL",61757,1247.8
"02/23/2019 00:25:00","EST","CENTRL",61754,1717.7
"02/23/2019 00:25:00","EST","DUNWOD",61760,603.4
"02/23/2019 00:25:00","EST","GENESE",61753,988.9
