"Time Stamp","Time Zone","Name","PTID","Load"
"02/07/2016 00:00:00","EST","CAPITL",61757,1227.3
"02/07/2016 00:00:00","EST","CENTRL",61754,1682.8
"02/07/2016 00:00:00","EST","DUNWOD",61760,604.9
"02/07/2016 00:00:00","EST","GENESE",61753,959.6
"02/07/2016 00:00:00","EST","HUD VL",61758,982.9
"02/07/2016 00:00:00","EST","LONGIL",61762,2098.9
"02/07/2016 00:00:00","EST","MHK VL",61756,857.8
"02/07/2016 00:00:00","EST","MILLWD",61759,310.3
"02/07/2016 00:00:00","EST","N.Y.C.",61761,5122.1
"02/07/2016 00:00:00","EST","NORTH",61755,516.2
"02/07/2016 00:00:00","EST","WEST",61752,1641
"02/07/2016 00:05:00","EST","CAPITL",61757,1222.7
"02/07/2016 00:05:00","EST","CENTRL",61754,1694.6
"02/07/2016 00:05:00","EST","DUNWOD",61760,631.1
"02/07/2016 00:05:00","EST","GENESE",61753,950.4
"02/07/2016 00:05:00","EST","HUD VL",61758,980.9
"02/07/2016 00:05:00","EST","LONGIL",61762,2072.3
"02/07/2016 00:05:00","EST","MHK VL",61756,843.1
"02/07/2016 00:05:00","EST","MILLWD",61759,282.1
"02/07/2016 00:05:00","EST","N.Y.C.",61761,5107.1
"02/07/2016 00:05:00","EST","NORTH",61755,510.6
"02/07/2016 00:05:00","EST","WEST",61752,1633.7
"02/07/2016 00:10:00","EST","CAPITL",61757,1210.2
"02/07/2016 00:10:00","EST","CENTRL",61754,1684.7
"02/07/2016 00:10:00","EST","DUNWOD",61760,566.1
"02/07/2016 00:10:00","EST","GENESE",61753,948.3
"02/07/2016 00:10:00","EST","HUD VL",61758,969.8
"02/07/2016 00:10:00","EST","LONGIL",61762,2075.8
"02/07/2016 00:10:00","EST","MHK VL",61756,855.2
"02/07/2016 00:10:00","EST","MILLWD",61759,294.3
"02/07/2016 00:10:00","EST","N.Y.C.",61761,5107.7
"02/07/2016 00:10:00","EST","NORTH",61755,502.9
"02/07/2016 00:10:00","EST","WEST",61752,1613.9
"02/07/2016 00:15:00","EST","CAPITL",61757,1205.7
"02/07/2016 00:15:00","EST","CENTRL",61754,1679.5
"02/07/2016 00:15:00","EST","DUNWOD",61760,622.9
"02/07/2016 00:15:00","EST","GENESE",61753,942.9
"02/07/2016 00:15:00","EST","HUD VL",61758,976.9
"02/07/2016 00:15:00","EST","LONGIL",61762,2064.4
"02/07/2016 00:15:00","EST","MHK VL",61756,836
"02/07/2016 00:15:00","EST","MILLWD",61759,286.9
"02/07/2016 00:15:00","EST","N.Y.C.",61761,5012
