"Time Stamp","Time Zone","Name","PTID","Load"
"10/12/2018 00:00:00","EDT","CAPITL",61757,1221.3
"10/12/2018 00:00:00","EDT","CENTRL",61754,1431.5
"10/12/2018 00:00:00","EDT","DUNWOD",61760,630.6
"10/12/2018 00:00:00","EDT","GENESE",61753,910.9
"10/12/2018 00:00:00","EDT","HUD VL",61758,984.1
"10/12/2018 00:00:00","EDT","LONGIL",61762,2238.5
"10/12/2018 00:00:00","EDT","MHK VL",61756,674.2
"10/12/2018 00:00:00","EDT","MILLWD",61759,288.8
"10/12/2018 00:00:00","EDT","N.Y.C.",61761,5891.7
"10/12/2018 00:00:00","EDT","NORTH",61755,492.5
"10/12/2018 00:00:00","EDT","WEST",61752,1494.7
"10/12/2018 00:05:00","EDT","CAPITL",61757,1196.5
"10/12/2018 00:05:00","EDT","CENTRL",61754,1433.6
"10/12/2018 00:05:00","EDT","DUNWOD",61760,637.8
"10/12/2018 00:05:00","EDT","GENESE",61753,904.4
"10/12/2018 00:05:00","EDT","HUD VL",61758,980.2
"10/12/2018 00:05:00","EDT","LONGIL",61762,2226.8
"10/12/2018 00:05:00","EDT","MHK VL",61756,677.8
"10/12/2018 00:05:00","EDT","MILLWD",61759,279.5
"10/12/2018 00:05:00","EDT","N.Y.C.",61761,5870.2
"10/12/2018 00:05:00","EDT","NORTH",61755,480.1
"10/12/2018 00:05:00","EDT","WEST",61752,1465
"10/12/2018 00:10:00","EDT","CAPITL",61757,1167.9
"10/12/2018 00:10:00","EDT","CENTRL",61754,1416.9
"10/12/2018 00:10:00","EDT","DUNWOD",61760,625.7
"10/12/2018 00:10:00","EDT","GENESE",61753,907.8
"10/12/2018 00:10:00","EDT","HUD VL",61758,987.9
"10/12/2018 00:10:00","EDT","LONGIL",61762,2195.6
"10/12/2018 00:10:00","EDT","MHK VL",61756,673.3
"10/12/2018 00:10:00","EDT","MILLWD",61759,272.6
"10/12/2018 00:10:00","EDT","N.Y.C.",61761,5805.7
"10/12/2018 00:10:00","EDT","NORTH",61755,484.4
"10/12/2018 00:10:00","EDT","WEST",61752,1464.7
"10/12/2018 00:15:00","EDT","CAPITL",61757,1163.8
"10/12/2018 00:15:00","EDT","CENTRL",61754,1428.8
"10/12/2018 00:15:00","EDT","DUNWOD",61760,636.6
"10/12/2018 00:15:00","EDT","GENESE",61753,902.4
"10/12/2018 00:15:00","EDT","HUD VL",61758,974.4
"10/12/2018 00:15:00","EDT","LONGIL",61762,2172.4
"10/12/2018 00:15:00","EDT","MHK VL",61756,671.5
"10/12/2018 00:15:00","EDT","MILLWD",61759,267.6
"10/12/2018 00:15:00","EDT","N.Y.C.",61761,5775.3
"10/12/2018 00:15:00","EDT","NORTH",61755,486.2
"10/12/2018 00:15:00","EDT","WEST",61752,1472.5
"10/12/2018 00:20:00","EDT","CAPITL",61757,1171.8
"10/12/2018 00:20:00","EDT","CENTRL",61754,1403.7
"10/12/2018 00:20:00","EDT","DUNWOD",61760,625.7
"10/12/2018 00:20:00","EDT","GENESE",61753,891.9
"10/12/2018 00:20:00","EDT","HUD VL",61758,964
"10/12/2018 00:20:00","EDT","LONGIL",61762,2160.2
"10/12/2018 00:20:00","EDT","MHK VL",61756,674.4
"10/12/2018 00:20:00","EDT","MILLWD",61759,264.7
"10/12/2018 00:20:00","EDT","N.Y.C.",61761,5747.3
"10/12/2018 00:20:00","EDT","NORTH",61755,468.2
"10/12/2018 00:20:00","EDT","WEST",61752,1450
"10/12/2018 00:25:00","EDT","CAPITL",61757,1176.9
"10/12/2018 00:25:00","EDT","CENTRL",61754,1415.9
"10/12/2018 00:25:00","EDT","DUNWOD",61760,614
"10/12/2018 00:25:00","EDT","GENESE",61753,893.2
"10/12/2018 00:25:00","EDT","HUD VL",61758,967.4
"10/12/2018 00:25:00","EDT","LONGIL",61762,2154.2
"10/12/2018 00:25:00","EDT","MHK VL",61756,677.7
"10/12/2018 00:25:00","EDT","MILLWD",61759,276.4
"10/12/2018 00:25:00","EDT","N.Y.C.",61761,5730.1
"10/12/2018 00:25:00","EDT","NORTH",61755,455.5
"10/12/2018 00:25:00","EDT","WEST",61752,1457.1
"10/12/2018 00:29:21","EDT","CAPITL",61757,1161.4
"10/12/2018 00:29:21","EDT","CENTRL",61754,1401.6
"10/12/2018 00:29:21","EDT","DUNWOD",61760,625.8
"10/12/2018 00:29:21","EDT","GENESE",61753,891.6
"10/12/2018 00:29:21","EDT","HUD VL",61758,956.2
"10/12/2018 00:29:21","EDT","LONGIL",61762,2139.6
"10/12/2018 00:29:21","EDT","MHK VL",61756,676.6
"10/12/2018 00:29:21","EDT","MILLWD",61759,266.6
"10/12/2018 00:29:21","EDT","N.Y.C.",61761,5687
"10/12/2018 00:29:21","EDT","NORTH",61755,461.9
"10/12/2018 00:29:21","EDT","WEST",61752,1455.8
"10/12/2018 00:30:00","EDT","CAPITL",61757,1165.1
"10/12/2018 00:30:00","EDT","CENTRL",61754,1394.2
"10/12/2018 00:30:00","EDT","DUNWOD",61760,627.2
"10/12/2018 00:30:00","EDT","GENESE",61753,887.2
"10/12/2018 00:30:00","EDT","HUD VL",61758,941.6
"10/12/2018 00:30:00","EDT","LONGIL",61762,2142.9
"10/12/2018 00:30:00","EDT","MHK VL",61756,673.3
"10/12/2018 00:30:00","EDT","MILLWD",61759,267
"10/12/2018 00:30:00","EDT","N.Y.C.",61761,5664.8
"10/12/2018 00:30:00","EDT","NORTH",61755,447.3
"10/12/2018 00:30:00","EDT","WEST",61752,1447.1
"10/12/2018 00:31:33","EDT","CAPITL",61757,1163
"10/12/2018 00:31:33","EDT","CENTRL",61754,1403.6
"10/12/2018 00:31:33","EDT","DUNWOD",61760,614.6
"10/12/2018 00:31:33","EDT","GENESE",61753,874.8
"10/12/2018 00:31:33","EDT","HUD VL",61758,962.2
"10/12/2018 00:31:33","EDT","LONGIL",61762,2140.7
"10/12/2018 00:31:33","EDT","MHK VL",61756,672.3
"10/12/2018 00:31:33","EDT","MILLWD",61759,258.3
"10/12/2018 00:31:33","EDT","N.Y.C.",61761,5668.5
"10/12/2018 00:31:33","EDT","NORTH",61755,473.5
"10/12/2018 00:31:33","EDT","WEST",61752,1464.8
"10/12/2018 00:35:00","EDT","CAPITL",61757,1158.9
"10/12/2018 00:35:00","EDT","CENTRL",61754,1416.7
"10/12/2018 00:35:00","EDT","DUNWOD",61760,628.4
"10/12/2018 00:35:00","EDT","GENESE",61753,883
"10/12/2018 00:35:00","EDT","HUD VL",61758,954.1
"10/12/2018 00:35:00","EDT","LONGIL",61762,2128.1
"10/12/2018 00:35:00","EDT","MHK VL",61756,661.2
"10/12/2018 00:35:00","EDT","MILLWD",61759,251.6
"10/12/2018 00:35:00","EDT","N.Y.C.",61761,5647.8
"10/12/2018 00:35:00","EDT","NORTH",61755,477.5
"10/12/2018 00:35:00","EDT","WEST",61752,1452.7
"10/12/2018 00:40:00","EDT","CAPITL",61757,1160.3
"10/12/2018 00:40:00","EDT","CENTRL",61754,1386.7
"10/12/2018 00:40:00","EDT","DUNWOD",61760,614.8
"10/12/2018 00:40:00","EDT","GENESE",61753,886.4
"10/12/2018 00:40:00","EDT","HUD VL",61758,943.6
"10/12/2018 00:40:00","EDT","LONGIL",61762,2138.5
"10/12/2018 00:40:00","EDT","MHK VL",61756,658.2
"10/12/2018 00:40:00","EDT","MILLWD",61759,260.8
