"Time Stamp","Time Zone","Name","PTID","Load"
"03/23/2018 00:00:00","EDT","CAPITL",61757,1189.2
"03/23/2018 00:00:00","EDT","CENTRL",61754,1723.7
"03/23/2018 00:00:00","EDT","DUNWOD",61760,576.5
"03/23/2018 00:00:00","EDT","GENESE",61753,1004.1
"03/23/2018 00:00:00","EDT","HUD VL",61758,959.6
"03/23/2018 00:00:00","EDT","LONGIL",61762,1967.3
"03/23/2018 00:00:00","EDT","MHK VL",61756,863.1
"03/23/2018 00:00:00","EDT","MILLWD",61759,248.2
"03/23/2018 00:00:00","EDT","N.Y.C.",61761,5086.8
"03/23/2018 00:00:00","EDT","NORTH",61755,516.1
"03/23/2018 00:00:00","EDT","WEST",61752,1711.2
"03/23/2018 00:05:00","EDT","CAPITL",61757,1175.1
"03/23/2018 00:05:00","EDT","CENTRL",61754,1679.8
"03/23/2018 00:05:00","EDT","DUNWOD",61760,565.2
"03/23/2018 00:05:00","EDT","GENESE",61753,998.3
"03/23/2018 00:05:00","EDT","HUD VL",61758,952.5
"03/23/2018 00:05:00","EDT","LONGIL",61762,1962.8
"03/23/2018 00:05:00","EDT","MHK VL",61756,862
"03/23/2018 00:05:00","EDT","MILLWD",61759,261.9
"03/23/2018 00:05:00","EDT","N.Y.C.",61761,5055
"03/23/2018 00:05:00","EDT","NORTH",61755,520.1
"03/23/2018 00:05:00","EDT","WEST",61752,1725.8
"03/23/2018 00:10:00","EDT","CAPITL",61757,1185.1
"03/23/2018 00:10:00","EDT","CENTRL",61754,1713
"03/23/2018 00:10:00","EDT","DUNWOD",61760,567.3
"03/23/2018 00:10:00","EDT","GENESE",61753,993.6
"03/23/2018 00:10:00","EDT","HUD VL",61758,949
"03/23/2018 00:10:00","EDT","LONGIL",61762,1940.2
"03/23/2018 00:10:00","EDT","MHK VL",61756,854.1
"03/23/2018 00:10:00","EDT","MILLWD",61759,251.8
"03/23/2018 00:10:00","EDT","N.Y.C.",61761,5022.7
"03/23/2018 00:10:00","EDT","NORTH",61755,514.5
"03/23/2018 00:10:00","EDT","WEST",61752,1715.4
"03/23/2018 00:15:00","EDT","CAPITL",61757,1177.6
"03/23/2018 00:15:00","EDT","CENTRL",61754,1709.2
"03/23/2018 00:15:00","EDT","DUNWOD",61760,553.5
"03/23/2018 00:15:00","EDT","GENESE",61753,991.3
"03/23/2018 00:15:00","EDT","HUD VL",61758,938.1
"03/23/2018 00:15:00","EDT","LONGIL",61762,1924.8
"03/23/2018 00:15:00","EDT","MHK VL",61756,848.5
"03/23/2018 00:15:00","EDT","MILLWD",61759,259.5
"03/23/2018 00:15:00","EDT","N.Y.C.",61761,5013
"03/23/2018 00:15:00","EDT","NORTH",61755,517.8
"03/23/2018 00:15:00","EDT","WEST",61752,1752.3
"03/23/2018 00:20:00","EDT","CAPITL",61757,1180.6
"03/23/2018 00:20:00","EDT","CENTRL",61754,1715.6
"03/23/2018 00:20:00","EDT","DUNWOD",61760,563.9
"03/23/2018 00:20:00","EDT","GENESE",61753,985
"03/23/2018 00:20:00","EDT","HUD VL",61758,923.4
"03/23/2018 00:20:00","EDT","LONGIL",61762,1913.5
"03/23/2018 00:20:00","EDT","MHK VL",61756,851.4
"03/23/2018 00:20:00","EDT","MILLWD",61759,269
"03/23/2018 00:20:00","EDT","N.Y.C.",61761,4960.4
"03/23/2018 00:20:00","EDT","NORTH",61755,514.3
"03/23/2018 00:20:00","EDT","WEST",61752,1729.4
"03/23/2018 00:25:00","EDT","CAPITL",61757,1176
"03/23/2018 00:25:00","EDT","CENTRL",61754,1714.2
"03/23/2018 00:25:00","EDT","DUNWOD",61760,554.3
"03/23/2018 00:25:00","EDT","GENESE",61753,985.1
"03/23/2018 00:25:00","EDT","HUD VL",61758,919
"03/23/2018 00:25:00","EDT","LONGIL",61762,1909.5
"03/23/2018 00:25:00","EDT","MHK VL",61756,850.1
"03/23/2018 00:25:00","EDT","MILLWD",61759,275.3
"03/23/2018 00:25:00","EDT","N.Y.C.",61761,4954.2
"03/23/2018 00:25:00","EDT","NORTH",61755,516.2
"03/23/2018 00:25:00","EDT","WEST",61752,1703.9
"03/23/2018 00:30:00","EDT","CAPITL",61757,1160.5
"03/23/2018 00:30:00","EDT","CENTRL",61754,1709.1
"03/23/2018 00:30:00","EDT","DUNWOD",61760,532.6
"03/23/2018 00:30:00","EDT","GENESE",61753,982.9
"03/23/2018 00:30:00","EDT","HUD VL",61758,918.8
"03/23/2018 00:30:00","EDT","LONGIL",61762,1903.8
"03/23/2018 00:30:00","EDT","MHK VL",61756,846.3
"03/23/2018 00:30:00","EDT","MILLWD",61759,271.5
"03/23/2018 00:30:00","EDT","N.Y.C.",61761,4934
"03/23/2018 00:30:00","EDT","NORTH",61755,522.8
"03/23/2018 00:30:00","EDT","WEST",61752,1712.1
"03/23/2018 00:35:00","EDT","CAPITL",61757,1175.5
"03/23/2018 00:35:00","EDT","CENTRL",61754,1650.8
"03/23/2018 00:35:00","EDT","DUNWOD",61760,537.8
"03/23/2018 00:35:00","EDT","GENESE",61753,975.5
"03/23/2018 00:35:00","EDT","HUD VL",61758,935.7
"03/23/2018 00:35:00","EDT","LONGIL",61762,1914.3
"03/23/2018 00:35:00","EDT","MHK VL",61756,843.2
"03/23/2018 00:35:00","EDT","MILLWD",61759,266.2
"03/23/2018 00:35:00","EDT","N.Y.C.",61761,4896
"03/23/2018 00:35:00","EDT","NORTH",61755,513.8
"03/23/2018 00:35:00","EDT","WEST",61752,1710.2
"03/23/2018 00:40:00","EDT","CAPITL",61757,1170.1
"03/23/2018 00:40:00","EDT","CENTRL",61754,1697.6
"03/23/2018 00:40:00","EDT","DUNWOD",61760,549
"03/23/2018 00:40:00","EDT","GENESE",61753,959.1
"03/23/2018 00:40:00","EDT","HUD VL",61758,929.5
"03/23/2018 00:40:00","EDT","LONGIL",61762,1879.5
"03/23/2018 00:40:00","EDT","MHK VL",61756,831.2
"03/23/2018 00:40:00","EDT","MILLWD",61759,254
"03/23/2018 00:40:00","EDT","N.Y.C.",61761,4884.9
"03/23/2018 00:40:00","EDT","NORTH",61755,520.4
"03/23/2018 00:40:00","EDT","WEST",61752,1718.7
"03/23/2018 00:45:00","EDT","CAPITL",61757,1177.2
