"Time Stamp","Time Zone","Name","PTID","Load"
"03/07/2017 00:00:00","EST","CAPITL",61757,1154.9
"03/07/2017 00:00:00","EST","CENTRL",61754,1606.6
"03/07/2017 00:00:00","EST","DUNWOD",61760,551.8
"03/07/2017 00:00:00","EST","GENESE",61753,932.3
"03/07/2017 00:00:00","EST","HUD VL",61758,945.8
"03/07/2017 00:00:00","EST","LONGIL",61762,1946.7
"03/07/2017 00:00:00","EST","MHK VL",61756,824.7
"03/07/2017 00:00:00","EST","MILLWD",61759,295.3
"03/07/2017 00:00:00","EST","N.Y.C.",61761,5007.5
"03/07/2017 00:00:00","EST","NORTH",61755,503.1
"03/07/2017 00:00:00","EST","WEST",61752,1580
"03/07/2017 00:05:00","EST","CAPITL",61757,1128.7
"03/07/2017 00:05:00","EST","CENTRL",61754,1612.3
"03/07/2017 00:05:00","EST","DUNWOD",61760,541.4
"03/07/2017 00:05:00","EST","GENESE",61753,924.8
"03/07/2017 00:05:00","EST","HUD VL",61758,941.5
"03/07/2017 00:05:00","EST","LONGIL",61762,1923.6
"03/07/2017 00:05:00","EST","MHK VL",61756,824.8
"03/07/2017 00:05:00","EST","MILLWD",61759,287.2
"03/07/2017 00:05:00","EST","N.Y.C.",61761,4967.5
"03/07/2017 00:05:00","EST","NORTH",61755,505.9
"03/07/2017 00:05:00","EST","WEST",61752,1560.1
"03/07/2017 00:10:00","EST","CAPITL",61757,1136.6
"03/07/2017 00:10:00","EST","CENTRL",61754,1590.7
"03/07/2017 00:10:00","EST","DUNWOD",61760,534.4
"03/07/2017 00:10:00","EST","GENESE",61753,928.3
"03/07/2017 00:10:00","EST","HUD VL",61758,940.1
"03/07/2017 00:10:00","EST","LONGIL",61762,1928.8
"03/07/2017 00:10:00","EST","MHK VL",61756,792.2
"03/07/2017 00:10:00","EST","MILLWD",61759,289.4
"03/07/2017 00:10:00","EST","N.Y.C.",61761,4960.1
"03/07/2017 00:10:00","EST","NORTH",61755,504.8
"03/07/2017 00:10:00","EST","WEST",61752,1559.4
"03/07/2017 00:15:00","EST","CAPITL",61757,1122.8
"03/07/2017 00:15:00","EST","CENTRL",61754,1594.7
"03/07/2017 00:15:00","EST","DUNWOD",61760,531.3
"03/07/2017 00:15:00","EST","GENESE",61753,913.6
"03/07/2017 00:15:00","EST","HUD VL",61758,938.5
"03/07/2017 00:15:00","EST","LONGIL",61762,1909.4
"03/07/2017 00:15:00","EST","MHK VL",61756,794.9
"03/07/2017 00:15:00","EST","MILLWD",61759,289.2
"03/07/2017 00:15:00","EST","N.Y.C.",61761,4937.3
"03/07/2017 00:15:00","EST","NORTH",61755,501.6
"03/07/2017 00:15:00","EST","WEST",61752,1553.2
"03/07/2017 00:20:00","EST","CAPITL",61757,1118.1
"03/07/2017 00:20:00","EST","CENTRL",61754,1591.2
"03/07/2017 00:20:00","EST","DUNWOD",61760,533.9
"03/07/2017 00:20:00","EST","GENESE",61753,912.3
"03/07/2017 00:20:00","EST","HUD VL",61758,917.3
"03/07/2017 00:20:00","EST","LONGIL",61762,1901.8
"03/07/2017 00:20:00","EST","MHK VL",61756,796.4
"03/07/2017 00:20:00","EST","MILLWD",61759,276.3
"03/07/2017 00:20:00","EST","N.Y.C.",61761,4900.7
"03/07/2017 00:20:00","EST","NORTH",61755,512
"03/07/2017 00:20:00","EST","WEST",61752,1569.3
"03/07/2017 00:25:00","EST","CAPITL",61757,1112.9
"03/07/2017 00:25:00","EST","CENTRL",61754,1603
"03/07/2017 00:25:00","EST","DUNWOD",61760,530.6
"03/07/2017 00:25:00","EST","GENESE",61753,908.4
"03/07/2017 00:25:00","EST","HUD VL",61758,925.3
"03/07/2017 00:25:00","EST","LONGIL",61762,1891.7
"03/07/2017 00:25:00","EST","MHK VL",61756,778.2
"03/07/2017 00:25:00","EST","MILLWD",61759,290.8
"03/07/2017 00:25:00","EST","N.Y.C.",61761,4849.5
"03/07/2017 00:25:00","EST","NORTH",61755,504.6
"03/07/2017 00:25:00","EST","WEST",61752,1533.6
"03/07/2017 00:30:00","EST","CAPITL",61757,1114
"03/07/2017 00:30:00","EST","CENTRL",61754,1599.6
"03/07/2017 00:30:00","EST","DUNWOD",61760,526.8
"03/07/2017 00:30:00","EST","GENESE",61753,915.9
"03/07/2017 00:30:00","EST","HUD VL",61758,899.9
"03/07/2017 00:30:00","EST","LONGIL",61762,1894.6
"03/07/2017 00:30:00","EST","MHK VL",61756,781.6
"03/07/2017 00:30:00","EST","MILLWD",61759,293.9
