"Time Stamp","Time Zone","Name","PTID","Load"
"12/14/2018 00:00:00","EST","CAPITL",61757,1321.8
"12/14/2018 00:00:00","EST","CENTRL",61754,1739.5
"12/14/2018 00:00:00","EST","DUNWOD",61760,604.4
"12/14/2018 00:00:00","EST","GENESE",61753,1025.5
"12/14/2018 00:00:00","EST","HUD VL",61758,1030.9
"12/14/2018 00:00:00","EST","LONGIL",61762,2019.9
"12/14/2018 00:00:00","EST","MHK VL",61756,888.1
"12/14/2018 00:00:00","EST","MILLWD",61759,308
"12/14/2018 00:00:00","EST","N.Y.C.",61761,5158.9
"12/14/2018 00:00:00","EST","NORTH",61755,601.5
"12/14/2018 00:00:00","EST","WEST",61752,1641.1
"12/14/2018 00:05:00","EST","CAPITL",61757,1332.6
"12/14/2018 00:05:00","EST","CENTRL",61754,1725.6
"12/14/2018 00:05:00","EST","DUNWOD",61760,609
"12/14/2018 00:05:00","EST","GENESE",61753,1018.7
"12/14/2018 00:05:00","EST","HUD VL",61758,1034.8
"12/14/2018 00:05:00","EST","LONGIL",61762,2015.4
"12/14/2018 00:05:00","EST","MHK VL",61756,885
"12/14/2018 00:05:00","EST","MILLWD",61759,295
"12/14/2018 00:05:00","EST","N.Y.C.",61761,5125.1
"12/14/2018 00:05:00","EST","NORTH",61755,601.1
"12/14/2018 00:05:00","EST","WEST",61752,1615.5
"12/14/2018 00:10:00","EST","CAPITL",61757,1315.8
"12/14/2018 00:10:00","EST","CENTRL",61754,1726.8
"12/14/2018 00:10:00","EST","DUNWOD",61760,597.7
"12/14/2018 00:10:00","EST","GENESE",61753,1016.4
"12/14/2018 00:10:00","EST","HUD VL",61758,1041.5
"12/14/2018 00:10:00","EST","LONGIL",61762,1984.6
"12/14/2018 00:10:00","EST","MHK VL",61756,862.5
"12/14/2018 00:10:00","EST","MILLWD",61759,294
"12/14/2018 00:10:00","EST","N.Y.C.",61761,5085.7
"12/14/2018 00:10:00","EST","NORTH",61755,602.7
"12/14/2018 00:10:00","EST","WEST",61752,1607.9
"12/14/2018 00:15:00","EST","CAPITL",61757,1320.4
"12/14/2018 00:15:00","EST","CENTRL",61754,1717.4
"12/14/2018 00:15:00","EST","DUNWOD",61760,595.7
"12/14/2018 00:15:00","EST","GENESE",61753,1012.6
"12/14/2018 00:15:00","EST","HUD VL",61758,1028.5
"12/14/2018 00:15:00","EST","LONGIL",61762,1964.1
"12/14/2018 00:15:00","EST","MHK VL",61756,865.3
"12/14/2018 00:15:00","EST","MILLWD",61759,300.8
"12/14/2018 00:15:00","EST","N.Y.C.",61761,5044.4
"12/14/2018 00:15:00","EST","NORTH",61755,596.7
"12/14/2018 00:15:00","EST","WEST",61752,1612
"12/14/2018 00:20:00","EST","CAPITL",61757,1318.6
"12/14/2018 00:20:00","EST","CENTRL",61754,1711.5
"12/14/2018 00:20:00","EST","DUNWOD",61760,600.9
"12/14/2018 00:20:00","EST","GENESE",61753,1010.2
"12/14/2018 00:20:00","EST","HUD VL",61758,1036.4
"12/14/2018 00:20:00","EST","LONGIL",61762,1952.2
"12/14/2018 00:20:00","EST","MHK VL",61756,866.2
"12/14/2018 00:20:00","EST","MILLWD",61759,293.4
"12/14/2018 00:20:00","EST","N.Y.C.",61761,5019.6
"12/14/2018 00:20:00","EST","NORTH",61755,594.1
"12/14/2018 00:20:00","EST","WEST",61752,1592.7
"12/14/2018 00:25:00","EST","CAPITL",61757,1318.7
"12/14/2018 00:25:00","EST","CENTRL",61754,1649
"12/14/2018 00:25:00","EST","DUNWOD",61760,595.8
"12/14/2018 00:25:00","EST","GENESE",61753,1001.1
"12/14/2018 00:25:00","EST","HUD VL",61758,995.1
"12/14/2018 00:25:00","EST","LONGIL",61762,1942.7
"12/14/2018 00:25:00","EST","MHK VL",61756,876
"12/14/2018 00:25:00","EST","MILLWD",61759,302.9
"12/14/2018 00:25:00","EST","N.Y.C.",61761,5024.8
"12/14/2018 00:25:00","EST","NORTH",61755,597.8
"12/14/2018 00:25:00","EST","WEST",61752,1589.5
"12/14/2018 00:30:00","EST","CAPITL",61757,1322.3
"12/14/2018 00:30:00","EST","CENTRL",61754,1674.4
"12/14/2018 00:30:00","EST","DUNWOD",61760,593.2
"12/14/2018 00:30:00","EST","GENESE",61753,997.7
"12/14/2018 00:30:00","EST","HUD VL",61758,1035.6
"12/14/2018 00:30:00","EST","LONGIL",61762,1929.7
"12/14/2018 00:30:00","EST","MHK VL",61756,872.5
"12/14/2018 00:30:00","EST","MILLWD",61759,273.6
"12/14/2018 00:30:00","EST","N.Y.C.",61761,4954.7
"12/14/2018 00:30:00","EST","NORTH",61755,590.5
"12/14/2018 00:30:00","EST","WEST",61752,1576.9
"12/14/2018 00:35:00","EST","CAPITL",61757,1321.8
"12/14/2018 00:35:00","EST","CENTRL",61754,1683.1
"12/14/2018 00:35:00","EST","DUNWOD",61760,588.6
"12/14/2018 00:35:00","EST","GENESE",61753,996.1
"12/14/2018 00:35:00","EST","HUD VL",61758,977.8
"12/14/2018 00:35:00","EST","LONGIL",61762,1921.4
"12/14/2018 00:35:00","EST","MHK VL",61756,875.6
"12/14/2018 00:35:00","EST","MILLWD",61759,282
"12/14/2018 00:35:00","EST","N.Y.C.",61761,4939.1
"12/14/2018 00:35:00","EST","NORTH",61755,575.4
"12/14/2018 00:35:00","EST","WEST",61752,1600.9
"12/14/2018 00:40:00","EST","CAPITL",61757,1330.8
"12/14/2018 00:40:00","EST","CENTRL",61754,1668.7
"12/14/2018 00:40:00","EST","DUNWOD",61760,584.8
"12/14/2018 00:40:00","EST","GENESE",61753,996.5
"12/14/2018 00:40:00","EST","HUD VL",61758,1003.1
"12/14/2018 00:40:00","EST","LONGIL",61762,1916.7
"12/14/2018 00:40:00","EST","MHK VL",61756,858
"12/14/2018 00:40:00","EST","MILLWD",61759,286
"12/14/2018 00:40:00","EST","N.Y.C.",61761,4898.5
"12/14/2018 00:40:00","EST","NORTH",61755,597.6
"12/14/2018 00:40:00","EST","WEST",61752,1588.2
"12/14/2018 00:45:00","EST","CAPITL",61757,1338.3
"12/14/2018 00:45:00","EST","CENTRL",61754,1678
"12/14/2018 00:45:00","EST","DUNWOD",61760,582.3
"12/14/2018 00:45:00","EST","GENESE",61753,991.7
"12/14/2018 00:45:00","EST","HUD VL",61758,998.4
"12/14/2018 00:45:00","EST","LONGIL",61762,1901.7
"12/14/2018 00:45:00","EST","MHK VL",61756,858.2
"12/14/2018 00:45:00","EST","MILLWD",61759,280.1
"12/14/2018 00:45:00","EST","N.Y.C.",61761,4888.4
"12/14/2018 00:45:00","EST","NORTH",61755,594.1
"12/14/2018 00:45:00","EST","WEST",61752,1562.6
"12/14/2018 00:50:00","EST","CAPITL",61757,1334.9
"12/14/2018 00:50:00","EST","CENTRL",61754,1671.1
"12/14/2018 00:50:00","EST","DUNWOD",61760,581.7
"12/14/2018 00:50:00","EST","GENESE",61753,980.7
"12/14/2018 00:50:00","EST","HUD VL",61758,1004.2
"12/14/2018 00:50:00","EST","LONGIL",61762,1902.6
"12/14/2018 00:50:00","EST","MHK VL",61756,857.2
"12/14/2018 00:50:00","EST","MILLWD",61759,273.5
"12/14/2018 00:50:00","EST","N.Y.C.",61761,4873.3
"12/14/2018 00:50:00","EST","NORTH",61755,600.3
"12/14/2018 00:50:00","EST","WEST",61752,1605.9
"12/14/2018 00:55:00","EST","CAPITL",61757,1339
"12/14/2018 00:55:00","EST","CENTRL",61754,1663.9
"12/14/2018 00:55:00","EST","DUNWOD",61760,574.8
"12/14/2018 00:55:00","EST","GENESE",61753,980.1
"12/14/2018 00:55:00","EST","HUD VL",61758,995
"12/14/2018 00:55:00","EST","LONGIL",61762,1884.1
"12/14/2018 00:55:00","EST","MHK VL",61756,853.3
"12/14/2018 00:55:00","EST","MILLWD",61759,291.1
"12/14/2018 00:55:00","EST","N.Y.C.",61761,4861.3
"12/14/2018 00:55:00","EST","NORTH",61755,591.2
"12/14/2018 00:55:00","EST","WEST",61752,1564.4
"12/14/2018 01:00:00","EST","CAPITL",61757,1375.5
"12/14/2018 01:00:00","EST","CENTRL",61754,1660.4
"12/14/2018 01:00:00","EST","DUNWOD",61760,569.7
"12/14/2018 01:00:00","EST","GENESE",61753,966
"12/14/2018 01:00:00","EST","HUD VL",61758,978.7
"12/14/2018 01:00:00","EST","LONGIL",61762,1881.8
"12/14/2018 01:00:00","EST","MHK VL",61756,860.4
"12/14/2018 01:00:00","EST","MILLWD",61759,281
"12/14/2018 01:00:00","EST","N.Y.C.",61761,4848.9
"12/14/2018 01:00:00","EST","NORTH",61755,594.5
"12/14/2018 01:00:00","EST","WEST",61752,1606
"12/14/2018 01:05:00","EST","CAPITL",61757,1367.4
"12/14/2018 01:05:00","EST","CENTRL",61754,1670.7
"12/14/2018 01:05:00","EST","DUNWOD",61760,570.6
"12/14/2018 01:05:00","EST","GENESE",61753,953
"12/14/2018 01:05:00","EST","HUD VL",61758,974.6
"12/14/2018 01:05:00","EST","LONGIL",61762,1868.6
"12/14/2018 01:05:00","EST","MHK VL",61756,851
"12/14/2018 01:05:00","EST","MILLWD",61759,296.8
"12/14/2018 01:05:00","EST","N.Y.C.",61761,4822.8
"12/14/2018 01:05:00","EST","NORTH",61755,578.1
"12/14/2018 01:05:00","EST","WEST",61752,1599.8
"12/14/2018 01:10:00","EST","CAPITL",61757,1366.5
"12/14/2018 01:10:00","EST","CENTRL",61754,1653.8
"12/14/2018 01:10:00","EST","DUNWOD",61760,569.6
"12/14/2018 01:10:00","EST","GENESE",61753,968.7
"12/14/2018 01:10:00","EST","HUD VL",61758,972.3
"12/14/2018 01:10:00","EST","LONGIL",61762,1864.6
"12/14/2018 01:10:00","EST","MHK VL",61756,842.9
"12/14/2018 01:10:00","EST","MILLWD",61759,289
"12/14/2018 01:10:00","EST","N.Y.C.",61761,4798
"12/14/2018 01:10:00","EST","NORTH",61755,568.9
"12/14/2018 01:10:00","EST","WEST",61752,1590.4
"12/14/2018 01:15:00","EST","CAPITL",61757,1373.2
"12/14/2018 01:15:00","EST","CENTRL",61754,1616.7
"12/14/2018 01:15:00","EST","DUNWOD",61760,564.6
"12/14/2018 01:15:00","EST","GENESE",61753,970.4
"12/14/2018 01:15:00","EST","HUD VL",61758,962.2
"12/14/2018 01:15:00","EST","LONGIL",61762,1862
"12/14/2018 01:15:00","EST","MHK VL",61756,836.8
"12/14/2018 01:15:00","EST","MILLWD",61759,297.8
"12/14/2018 01:15:00","EST","N.Y.C.",61761,4780.2
"12/14/2018 01:15:00","EST","NORTH",61755,587.3
"12/14/2018 01:15:00","EST","WEST",61752,1579.1
"12/14/2018 01:20:00","EST","CAPITL",61757,1373.6
"12/14/2018 01:20:00","EST","CENTRL",61754,1608.7
"12/14/2018 01:20:00","EST","DUNWOD",61760,563.3
"12/14/2018 01:20:00","EST","GENESE",61753,965.2
"12/14/2018 01:20:00","EST","HUD VL",61758,962.5
"12/14/2018 01:20:00","EST","LONGIL",61762,1852.2
"12/14/2018 01:20:00","EST","MHK VL",61756,830.5
"12/14/2018 01:20:00","EST","MILLWD",61759,294.1
"12/14/2018 01:20:00","EST","N.Y.C.",61761,4776.8
"12/14/2018 01:20:00","EST","NORTH",61755,590.9
"12/14/2018 01:20:00","EST","WEST",61752,1575.4
"12/14/2018 01:25:00","EST","CAPITL",61757,1381.4
"12/14/2018 01:25:00","EST","CENTRL",61754,1641.2
"12/14/2018 01:25:00","EST","DUNWOD",61760,554.8
"12/14/2018 01:25:00","EST","GENESE",61753,963.1
"12/14/2018 01:25:00","EST","HUD VL",61758,977
"12/14/2018 01:25:00","EST","LONGIL",61762,1843.5
"12/14/2018 01:25:00","EST","MHK VL",61756,824.2
"12/14/2018 01:25:00","EST","MILLWD",61759,284.5
"12/14/2018 01:25:00","EST","N.Y.C.",61761,4766.7
"12/14/2018 01:25:00","EST","NORTH",61755,580.8
"12/14/2018 01:25:00","EST","WEST",61752,1571.9
"12/14/2018 01:30:00","EST","CAPITL",61757,1374.2
"12/14/2018 01:30:00","EST","CENTRL",61754,1647.4
"12/14/2018 01:30:00","EST","DUNWOD",61760,566.9
"12/14/2018 01:30:00","EST","GENESE",61753,964.8
"12/14/2018 01:30:00","EST","HUD VL",61758,984
"12/14/2018 01:30:00","EST","LONGIL",61762,1835.1
"12/14/2018 01:30:00","EST","MHK VL",61756,828.1
"12/14/2018 01:30:00","EST","MILLWD",61759,269.6
"12/14/2018 01:30:00","EST","N.Y.C.",61761,4728.3
"12/14/2018 01:30:00","EST","NORTH",61755,581.1
"12/14/2018 01:30:00","EST","WEST",61752,1569.5
"12/14/2018 01:35:00","EST","CAPITL",61757,1380.6
"12/14/2018 01:35:00","EST","CENTRL",61754,1642.5
"12/14/2018 01:35:00","EST","DUNWOD",61760,565.6
"12/14/2018 01:35:00","EST","GENESE",61753,956.8
"12/14/2018 01:35:00","EST","HUD VL",61758,944.4
"12/14/2018 01:35:00","EST","LONGIL",61762,1836.9
"12/14/2018 01:35:00","EST","MHK VL",61756,829.1
"12/14/2018 01:35:00","EST","MILLWD",61759,282.8
"12/14/2018 01:35:00","EST","N.Y.C.",61761,4722
"12/14/2018 01:35:00","EST","NORTH",61755,583.9
"12/14/2018 01:35:00","EST","WEST",61752,1563.7
"12/14/2018 01:40:00","EST","CAPITL",61757,1378.8
"12/14/2018 01:40:00","EST","CENTRL",61754,1607.8
"12/14/2018 01:40:00","EST","DUNWOD",61760,554.4
"12/14/2018 01:40:00","EST","GENESE",61753,963.7
"12/14/2018 01:40:00","EST","HUD VL",61758,971.7
"12/14/2018 01:40:00","EST","LONGIL",61762,1822.5
"12/14/2018 01:40:00","EST","MHK VL",61756,826.2
"12/14/2018 01:40:00","EST","MILLWD",61759,290.5
"12/14/2018 01:40:00","EST","N.Y.C.",61761,4702.4
"12/14/2018 01:40:00","EST","NORTH",61755,589.6
"12/14/2018 01:40:00","EST","WEST",61752,1585.6
"12/14/2018 01:45:00","EST","CAPITL",61757,1389.7
"12/14/2018 01:45:00","EST","CENTRL",61754,1633.2
"12/14/2018 01:45:00","EST","DUNWOD",61760,565.6
"12/14/2018 01:45:00","EST","GENESE",61753,963.9
"12/14/2018 01:45:00","EST","HUD VL",61758,943.7
"12/14/2018 01:45:00","EST","LONGIL",61762,1822
"12/14/2018 01:45:00","EST","MHK VL",61756,816
"12/14/2018 01:45:00","EST","MILLWD",61759,275.5
"12/14/2018 01:45:00","EST","N.Y.C.",61761,4701.1
"12/14/2018 01:45:00","EST","NORTH",61755,589.7
"12/14/2018 01:45:00","EST","WEST",61752,1588.5
"12/14/2018 01:50:00","EST","CAPITL",61757,1391
"12/14/2018 01:50:00","EST","CENTRL",61754,1614.3
"12/14/2018 01:50:00","EST","DUNWOD",61760,548.7
"12/14/2018 01:50:00","EST","GENESE",61753,962.1
"12/14/2018 01:50:00","EST","HUD VL",61758,969
"12/14/2018 01:50:00","EST","LONGIL",61762,1812.7
"12/14/2018 01:50:00","EST","MHK VL",61756,815.5
"12/14/2018 01:50:00","EST","MILLWD",61759,282.3
"12/14/2018 01:50:00","EST","N.Y.C.",61761,4676.8
"12/14/2018 01:50:00","EST","NORTH",61755,571.5
"12/14/2018 01:50:00","EST","WEST",61752,1560.4
"12/14/2018 01:55:00","EST","CAPITL",61757,1327.9
"12/14/2018 01:55:00","EST","CENTRL",61754,1632.5
"12/14/2018 01:55:00","EST","DUNWOD",61760,552.5
"12/14/2018 01:55:00","EST","GENESE",61753,960.7
"12/14/2018 01:55:00","EST","HUD VL",61758,978.4
"12/14/2018 01:55:00","EST","LONGIL",61762,1820.1
"12/14/2018 01:55:00","EST","MHK VL",61756,813.9
"12/14/2018 01:55:00","EST","MILLWD",61759,273.1
"12/14/2018 01:55:00","EST","N.Y.C.",61761,4652.4
"12/14/2018 01:55:00","EST","NORTH",61755,580
"12/14/2018 01:55:00","EST","WEST",61752,1557.5
"12/14/2018 02:00:00","EST","CAPITL",61757,1241.7
"12/14/2018 02:00:00","EST","CENTRL",61754,1634
"12/14/2018 02:00:00","EST","DUNWOD",61760,541.6
"12/14/2018 02:00:00","EST","GENESE",61753,952.1
"12/14/2018 02:00:00","EST","HUD VL",61758,941.8
"12/14/2018 02:00:00","EST","LONGIL",61762,1814
"12/14/2018 02:00:00","EST","MHK VL",61756,809
"12/14/2018 02:00:00","EST","MILLWD",61759,283.4
"12/14/2018 02:00:00","EST","N.Y.C.",61761,4646.2
"12/14/2018 02:00:00","EST","NORTH",61755,585.9
"12/14/2018 02:00:00","EST","WEST",61752,1557.7
"12/14/2018 02:05:00","EST","CAPITL",61757,1246
"12/14/2018 02:05:00","EST","CENTRL",61754,1709.8
"12/14/2018 02:05:00","EST","DUNWOD",61760,539.5
"12/14/2018 02:05:00","EST","GENESE",61753,948.3
"12/14/2018 02:05:00","EST","HUD VL",61758,950.2
"12/14/2018 02:05:00","EST","LONGIL",61762,1810.1
"12/14/2018 02:05:00","EST","MHK VL",61756,806.2
"12/14/2018 02:05:00","EST","MILLWD",61759,282.2
"12/14/2018 02:05:00","EST","N.Y.C.",61761,4628.6
"12/14/2018 02:05:00","EST","NORTH",61755,582.8
"12/14/2018 02:05:00","EST","WEST",61752,1554.3
"12/14/2018 02:10:00","EST","CAPITL",61757,1239.9
"12/14/2018 02:10:00","EST","CENTRL",61754,1645.5
