"Time Stamp","Time Zone","Name","PTID","Load"
"01/29/2016 00:00:00","EST","CAPITL",61757,1244
"01/29/2016 00:00:00","EST","CENTRL",61754,1714.9
"01/29/2016 00:00:00","EST","DUNWOD",61760,583
"01/29/2016 00:00:00","EST","GENESE",61753,981.1
"01/29/2016 00:00:00","EST","HUD VL",61758,1020.7
"01/29/2016 00:00:00","EST","LONGIL",61762,2031.5
"01/29/2016 00:00:00","EST","MHK VL",61756,867.3
"01/29/2016 00:00:00","EST","MILLWD",61759,266.6
"01/29/2016 00:00:00","EST","N.Y.C.",61761,5127.9
"01/29/2016 00:00:00","EST","NORTH",61755,509.2
"01/29/2016 00:00:00","EST","WEST",61752,1678.2
"01/29/2016 00:05:00","EST","CAPITL",61757,1239.3
"01/29/2016 00:05:00","EST","CENTRL",61754,1707.4
"01/29/2016 00:05:00","EST","DUNWOD",61760,575.9
"01/29/2016 00:05:00","EST","GENESE",61753,972.5
"01/29/2016 00:05:00","EST","HUD VL",61758,1018.7
"01/29/2016 00:05:00","EST","LONGIL",61762,2028.2
"01/29/2016 00:05:00","EST","MHK VL",61756,858.4
"01/29/2016 00:05:00","EST","MILLWD",61759,246.7
"01/29/2016 00:05:00","EST","N.Y.C.",61761,5104
"01/29/2016 00:05:00","EST","NORTH",61755,509
"01/29/2016 00:05:00","EST","WEST",61752,1704.6
"01/29/2016 00:10:00","EST","CAPITL",61757,1231.5
"01/29/2016 00:10:00","EST","CENTRL",61754,1708.9
"01/29/2016 00:10:00","EST","DUNWOD",61760,563.2
"01/29/2016 00:10:00","EST","GENESE",61753,972.2
"01/29/2016 00:10:00","EST","HUD VL",61758,998.8
"01/29/2016 00:10:00","EST","LONGIL",61762,2002.1
"01/29/2016 00:10:00","EST","MHK VL",61756,863.1
"01/29/2016 00:10:00","EST","MILLWD",61759,263.5
"01/29/2016 00:10:00","EST","N.Y.C.",61761,5060.2
"01/29/2016 00:10:00","EST","NORTH",61755,516.3
"01/29/2016 00:10:00","EST","WEST",61752,1683.3
"01/29/2016 00:15:00","EST","CAPITL",61757,1235.8
"01/29/2016 00:15:00","EST","CENTRL",61754,1682.7
"01/29/2016 00:15:00","EST","DUNWOD",61760,560
"01/29/2016 00:15:00","EST","GENESE",61753,968.7
"01/29/2016 00:15:00","EST","HUD VL",61758,997.8
"01/29/2016 00:15:00","EST","LONGIL",61762,1991.7
"01/29/2016 00:15:00","EST","MHK VL",61756,854.7
"01/29/2016 00:15:00","EST","MILLWD",61759,271.1
"01/29/2016 00:15:00","EST","N.Y.C.",61761,5025.6
