"Time Stamp","Time Zone","Name","PTID","Load"
"01/27/2016 00:00:00","EST","CAPITL",61757,1240.8
"01/27/2016 00:00:00","EST","CENTRL",61754,1710.6
"01/27/2016 00:00:00","EST","DUNWOD",61760,527.1
"01/27/2016 00:00:00","EST","GENESE",61753,1011.9
"01/27/2016 00:00:00","EST","HUD VL",61758,970.1
"01/27/2016 00:00:00","EST","LONGIL",61762,1956.2
"01/27/2016 00:00:00","EST","MHK VL",61756,884.9
"01/27/2016 00:00:00","EST","MILLWD",61759,319.4
"01/27/2016 00:00:00","EST","N.Y.C.",61761,5095.3
"01/27/2016 00:00:00","EST","NORTH",61755,516.7
"01/27/2016 00:00:00","EST","WEST",61752,1730.4
"01/27/2016 00:05:00","EST","CAPITL",61757,1244
"01/27/2016 00:05:00","EST","CENTRL",61754,1652.4
"01/27/2016 00:05:00","EST","DUNWOD",61760,501.6
"01/27/2016 00:05:00","EST","GENESE",61753,1011.1
"01/27/2016 00:05:00","EST","HUD VL",61758,937.7
"01/27/2016 00:05:00","EST","LONGIL",61762,1914.9
"01/27/2016 00:05:00","EST","MHK VL",61756,871.4
"01/27/2016 00:05:00","EST","MILLWD",61759,332.4
"01/27/2016 00:05:00","EST","N.Y.C.",61761,5083.5
"01/27/2016 00:05:00","EST","NORTH",61755,523.8
"01/27/2016 00:05:00","EST","WEST",61752,1708.9
"01/27/2016 00:10:00","EST","CAPITL",61757,1209.8
"01/27/2016 00:10:00","EST","CENTRL",61754,1640
"01/27/2016 00:10:00","EST","DUNWOD",61760,503.6
"01/27/2016 00:10:00","EST","GENESE",61753,1002.2
"01/27/2016 00:10:00","EST","HUD VL",61758,949.5
"01/27/2016 00:10:00","EST","LONGIL",61762,1930.2
"01/27/2016 00:10:00","EST","MHK VL",61756,889.4
"01/27/2016 00:10:00","EST","MILLWD",61759,323.7
"01/27/2016 00:10:00","EST","N.Y.C.",61761,5038.5
"01/27/2016 00:10:00","EST","NORTH",61755,518.8
"01/27/2016 00:10:00","EST","WEST",61752,1711.8
"01/27/2016 00:15:00","EST","CAPITL",61757,1206.7
"01/27/2016 00:15:00","EST","CENTRL",61754,1655.3
"01/27/2016 00:15:00","EST","DUNWOD",61760,505.6
"01/27/2016 00:15:00","EST","GENESE",61753,999.8
"01/27/2016 00:15:00","EST","HUD VL",61758,943.3
"01/27/2016 00:15:00","EST","LONGIL",61762,1925.4
"01/27/2016 00:15:00","EST","MHK VL",61756,885.2
"01/27/2016 00:15:00","EST","MILLWD",61759,312
"01/27/2016 00:15:00","EST","N.Y.C.",61761,5001.4
"01/27/2016 00:15:00","EST","NORTH",61755,525
"01/27/2016 00:15:00","EST","WEST",61752,1715.6
"01/27/2016 00:20:00","EST","CAPITL",61757,1200.4
"01/27/2016 00:20:00","EST","CENTRL",61754,1641.7
"01/27/2016 00:20:00","EST","DUNWOD",61760,507.9
"01/27/2016 00:20:00","EST","GENESE",61753,1005.1
"01/27/2016 00:20:00","EST","HUD VL",61758,937.1
"01/27/2016 00:20:00","EST","LONGIL",61762,1890.4
"01/27/2016 00:20:00","EST","MHK VL",61756,888.6
"01/27/2016 00:20:00","EST","MILLWD",61759,323.4
"01/27/2016 00:20:00","EST","N.Y.C.",61761,4989.4
"01/27/2016 00:20:00","EST","NORTH",61755,503.1
"01/27/2016 00:20:00","EST","WEST",61752,1694.6
"01/27/2016 00:25:00","EST","CAPITL",61757,1199.3
"01/27/2016 00:25:00","EST","CENTRL",61754,1640.4
"01/27/2016 00:25:00","EST","DUNWOD",61760,533
"01/27/2016 00:25:00","EST","GENESE",61753,996.6
"01/27/2016 00:25:00","EST","HUD VL",61758,891.3
