"Time Stamp","Time Zone","Name","PTID","Load"
"01/08/2016 00:00:00","EST","CAPITL",61757,1318.5
"01/08/2016 00:00:00","EST","CENTRL",61754,1784.7
"01/08/2016 00:00:00","EST","DUNWOD",61760,599
"01/08/2016 00:00:00","EST","GENESE",61753,1062.3
"01/08/2016 00:00:00","EST","HUD VL",61758,1055.9
"01/08/2016 00:00:00","EST","LONGIL",61762,2041.9
"01/08/2016 00:00:00","EST","MHK VL",61756,896.7
"01/08/2016 00:00:00","EST","MILLWD",61759,284.5
"01/08/2016 00:00:00","EST","N.Y.C.",61761,5075.7
"01/08/2016 00:00:00","EST","NORTH",61755,527.7
"01/08/2016 00:00:00","EST","WEST",61752,1709.3
"01/08/2016 00:05:00","EST","CAPITL",61757,1315.8
"01/08/2016 00:05:00","EST","CENTRL",61754,1774.1
"01/08/2016 00:05:00","EST","DUNWOD",61760,601.8
"01/08/2016 00:05:00","EST","GENESE",61753,1044.5
"01/08/2016 00:05:00","EST","HUD VL",61758,1046.9
"01/08/2016 00:05:00","EST","LONGIL",61762,2041.2
"01/08/2016 00:05:00","EST","MHK VL",61756,879.8
"01/08/2016 00:05:00","EST","MILLWD",61759,290.7
"01/08/2016 00:05:00","EST","N.Y.C.",61761,5060.8
"01/08/2016 00:05:00","EST","NORTH",61755,532.8
"01/08/2016 00:05:00","EST","WEST",61752,1696.7
"01/08/2016 00:10:00","EST","CAPITL",61757,1308
"01/08/2016 00:10:00","EST","CENTRL",61754,1757.3
"01/08/2016 00:10:00","EST","DUNWOD",61760,587
"01/08/2016 00:10:00","EST","GENESE",61753,1048.4
"01/08/2016 00:10:00","EST","HUD VL",61758,1039.9
"01/08/2016 00:10:00","EST","LONGIL",61762,2042.6
"01/08/2016 00:10:00","EST","MHK VL",61756,875.6
"01/08/2016 00:10:00","EST","MILLWD",61759,288.1
"01/08/2016 00:10:00","EST","N.Y.C.",61761,5014.6
"01/08/2016 00:10:00","EST","NORTH",61755,522
"01/08/2016 00:10:00","EST","WEST",61752,1685.6
"01/08/2016 00:15:00","EST","CAPITL",61757,1308.5
"01/08/2016 00:15:00","EST","CENTRL",61754,1740.8
"01/08/2016 00:15:00","EST","DUNWOD",61760,586.8
"01/08/2016 00:15:00","EST","GENESE",61753,1047.3
"01/08/2016 00:15:00","EST","HUD VL",61758,1041.9
"01/08/2016 00:15:00","EST","LONGIL",61762,2027.1
"01/08/2016 00:15:00","EST","MHK VL",61756,874.1
"01/08/2016 00:15:00","EST","MILLWD",61759,273.9
"01/08/2016 00:15:00","EST","N.Y.C.",61761,5002.5
"01/08/2016 00:15:00","EST","NORTH",61755,532.5
"01/08/2016 00:15:00","EST","WEST",61752,1682.6
"01/08/2016 00:20:00","EST","CAPITL",61757,1292.8
"01/08/2016 00:20:00","EST","CENTRL",61754,1761.4
"01/08/2016 00:20:00","EST","DUNWOD",61760,579.5
"01/08/2016 00:20:00","EST","GENESE",61753,1032.9
"01/08/2016 00:20:00","EST","HUD VL",61758,1022.8
"01/08/2016 00:20:00","EST","LONGIL",61762,1995.6
"01/08/2016 00:20:00","EST","MHK VL",61756,876
"01/08/2016 00:20:00","EST","MILLWD",61759,302.5
"01/08/2016 00:20:00","EST","N.Y.C.",61761,4971.5
"01/08/2016 00:20:00","EST","NORTH",61755,514.8
"01/08/2016 00:20:00","EST","WEST",61752,1685.8
"01/08/2016 00:25:00","EST","CAPITL",61757,1284.8
"01/08/2016 00:25:00","EST","CENTRL",61754,1759.2
"01/08/2016 00:25:00","EST","DUNWOD",61760,581.7
"01/08/2016 00:25:00","EST","GENESE",61753,1032.6
"01/08/2016 00:25:00","EST","HUD VL",61758,1012.3
"01/08/2016 00:25:00","EST","LONGIL",61762,1980.2
"01/08/2016 00:25:00","EST","MHK VL",61756,860.9
"01/08/2016 00:25:00","EST","MILLWD",61759,298.2
"01/08/2016 00:25:00","EST","N.Y.C.",61761,4922.4
"01/08/2016 00:25:00","EST","NORTH",61755,528
"01/08/2016 00:25:00","EST","WEST",61752,1670.1
"01/08/2016 00:30:00","EST","CAPITL",61757,1277.9
"01/08/2016 00:30:00","EST","CENTRL",61754,1755.1
"01/08/2016 00:30:00","EST","DUNWOD",61760,579.3
"01/08/2016 00:30:00","EST","GENESE",61753,1030.9
"01/08/2016 00:30:00","EST","HUD VL",61758,1017.6
"01/08/2016 00:30:00","EST","LONGIL",61762,1999.3
"01/08/2016 00:30:00","EST","MHK VL",61756,858.9
"01/08/2016 00:30:00","EST","MILLWD",61759,284.6
"01/08/2016 00:30:00","EST","N.Y.C.",61761,4911.8
"01/08/2016 00:30:00","EST","NORTH",61755,526.6
"01/08/2016 00:30:00","EST","WEST",61752,1661.8
"01/08/2016 00:35:00","EST","CAPITL",61757,1278.8
"01/08/2016 00:35:00","EST","CENTRL",61754,1741.1
"01/08/2016 00:35:00","EST","DUNWOD",61760,570.2
"01/08/2016 00:35:00","EST","GENESE",61753,1022.2
"01/08/2016 00:35:00","EST","HUD VL",61758,1001.5
"01/08/2016 00:35:00","EST","LONGIL",61762,1974.6
