"Time Stamp","Time Zone","Name","PTID","Load"
"01/28/2016 00:00:00","EST","CAPITL",61757,1288.9
"01/28/2016 00:00:00","EST","CENTRL",61754,1765.9
"01/28/2016 00:00:00","EST","DUNWOD",61760,585.9
"01/28/2016 00:00:00","EST","GENESE",61753,1024
"01/28/2016 00:00:00","EST","HUD VL",61758,999.8
"01/28/2016 00:00:00","EST","LONGIL",61762,2050
"01/28/2016 00:00:00","EST","MHK VL",61756,854.4
"01/28/2016 00:00:00","EST","MILLWD",61759,293.3
"01/28/2016 00:00:00","EST","N.Y.C.",61761,5136.1
"01/28/2016 00:00:00","EST","NORTH",61755,533.7
"01/28/2016 00:00:00","EST","WEST",61752,1698.5
"01/28/2016 00:05:00","EST","CAPITL",61757,1277.3
"01/28/2016 00:05:00","EST","CENTRL",61754,1760
"01/28/2016 00:05:00","EST","DUNWOD",61760,597.1
"01/28/2016 00:05:00","EST","GENESE",61753,1013.1
"01/28/2016 00:05:00","EST","HUD VL",61758,995.3
"01/28/2016 00:05:00","EST","LONGIL",61762,2036.9
"01/28/2016 00:05:00","EST","MHK VL",61756,830
"01/28/2016 00:05:00","EST","MILLWD",61759,293.1
"01/28/2016 00:05:00","EST","N.Y.C.",61761,5119.3
"01/28/2016 00:05:00","EST","NORTH",61755,539.7
"01/28/2016 00:05:00","EST","WEST",61752,1697
"01/28/2016 00:10:00","EST","CAPITL",61757,1269.7
"01/28/2016 00:10:00","EST","CENTRL",61754,1718.5
"01/28/2016 00:10:00","EST","DUNWOD",61760,571.8
"01/28/2016 00:10:00","EST","GENESE",61753,1009.3
"01/28/2016 00:10:00","EST","HUD VL",61758,977.3
"01/28/2016 00:10:00","EST","LONGIL",61762,2010.9
"01/28/2016 00:10:00","EST","MHK VL",61756,834.5
"01/28/2016 00:10:00","EST","MILLWD",61759,313.9
"01/28/2016 00:10:00","EST","N.Y.C.",61761,5079.7
"01/28/2016 00:10:00","EST","NORTH",61755,539.7
"01/28/2016 00:10:00","EST","WEST",61752,1690.5
"01/28/2016 00:15:00","EST","CAPITL",61757,1262.3
"01/28/2016 00:15:00","EST","CENTRL",61754,1719.3
"01/28/2016 00:15:00","EST","DUNWOD",61760,570.4
"01/28/2016 00:15:00","EST","GENESE",61753,1003
"01/28/2016 00:15:00","EST","HUD VL",61758,977.8
"01/28/2016 00:15:00","EST","LONGIL",61762,2021.2
"01/28/2016 00:15:00","EST","MHK VL",61756,817.6
"01/28/2016 00:15:00","EST","MILLWD",61759,303.6
"01/28/2016 00:15:00","EST","N.Y.C.",61761,5079.1
"01/28/2016 00:15:00","EST","NORTH",61755,546.6
"01/28/2016 00:15:00","EST","WEST",61752,1672.1
"01/28/2016 00:20:00","EST","CAPITL",61757,1260
"01/28/2016 00:20:00","EST","CENTRL",61754,1721.6
"01/28/2016 00:20:00","EST","DUNWOD",61760,589.6
"01/28/2016 00:20:00","EST","GENESE",61753,1000.1
"01/28/2016 00:20:00","EST","HUD VL",61758,990
"01/28/2016 00:20:00","EST","LONGIL",61762,2028.5
"01/28/2016 00:20:00","EST","MHK VL",61756,819.7
"01/28/2016 00:20:00","EST","MILLWD",61759,289
"01/28/2016 00:20:00","EST","N.Y.C.",61761,5012.4
"01/28/2016 00:20:00","EST","NORTH",61755,532.9
"01/28/2016 00:20:00","EST","WEST",61752,1656.1
"01/28/2016 00:25:00","EST","CAPITL",61757,1250.8
"01/28/2016 00:25:00","EST","CENTRL",61754,1739.8
"01/28/2016 00:25:00","EST","DUNWOD",61760,588.9
"01/28/2016 00:25:00","EST","GENESE",61753,999.3
"01/28/2016 00:25:00","EST","HUD VL",61758,986.7
"01/28/2016 00:25:00","EST","LONGIL",61762,2038.2
"01/28/2016 00:25:00","EST","MHK VL",61756,827
"01/28/2016 00:25:00","EST","MILLWD",61759,283.5
"01/28/2016 00:25:00","EST","N.Y.C.",61761,5022.6
"01/28/2016 00:25:00","EST","NORTH",61755,539.3
"01/28/2016 00:25:00","EST","WEST",61752,1660.9
"01/28/2016 00:30:00","EST","CAPITL",61757,1260.8
"01/28/2016 00:30:00","EST","CENTRL",61754,1748.4
"01/28/2016 00:30:00","EST","DUNWOD",61760,561.1
"01/28/2016 00:30:00","EST","GENESE",61753,1001.6
"01/28/2016 00:30:00","EST","HUD VL",61758,973
"01/28/2016 00:30:00","EST","LONGIL",61762,1999.9
"01/28/2016 00:30:00","EST","MHK VL",61756,824
"01/28/2016 00:30:00","EST","MILLWD",61759,304.3
"01/28/2016 00:30:00","EST","N.Y.C.",61761,4974.6
"01/28/2016 00:30:00","EST","NORTH",61755,537.7
"01/28/2016 00:30:00","EST","WEST",61752,1645.9
"01/28/2016 00:35:00","EST","CAPITL",61757,1252.7
"01/28/2016 00:35:00","EST","CENTRL",61754,1743
"01/28/2016 00:35:00","EST","DUNWOD",61760,573.9
"01/28/2016 00:35:00","EST","GENESE",61753,998
"01/28/2016 00:35:00","EST","HUD VL",61758,985.3
"01/28/2016 00:35:00","EST","LONGIL",61762,1993.7
"01/28/2016 00:35:00","EST","MHK VL",61756,830.6
"01/28/2016 00:35:00","EST","MILLWD",61759,273.9
"01/28/2016 00:35:00","EST","N.Y.C.",61761,4940.9
"01/28/2016 00:35:00","EST","NORTH",61755,539.6
"01/28/2016 00:35:00","EST","WEST",61752,1654.5
"01/28/2016 00:40:00","EST","CAPITL",61757,1251.7
"01/28/2016 00:40:00","EST","CENTRL",61754,1702.1
"01/28/2016 00:40:00","EST","DUNWOD",61760,550.4
"01/28/2016 00:40:00","EST","GENESE",61753,985.2
"01/28/2016 00:40:00","EST","HUD VL",61758,984.2
"01/28/2016 00:40:00","EST","LONGIL",61762,1997.6
"01/28/2016 00:40:00","EST","MHK VL",61756,812.3
"01/28/2016 00:40:00","EST","MILLWD",61759,296.2
"01/28/2016 00:40:00","EST","N.Y.C.",61761,4933
"01/28/2016 00:40:00","EST","NORTH",61755,539.7
"01/28/2016 00:40:00","EST","WEST",61752,1636.2
"01/28/2016 00:45:00","EST","CAPITL",61757,1251.7
"01/28/2016 00:45:00","EST","CENTRL",61754,1722.4
"01/28/2016 00:45:00","EST","DUNWOD",61760,563
