"Time Stamp","Time Zone","Name","PTID","Load"
"01/06/2016 00:00:00","EST","CAPITL",61757,1416.9
"01/06/2016 00:00:00","EST","CENTRL",61754,1845.3
"01/06/2016 00:00:00","EST","DUNWOD",61760,646.9
"01/06/2016 00:00:00","EST","GENESE",61753,1102.7
"01/06/2016 00:00:00","EST","HUD VL",61758,1142.9
"01/06/2016 00:00:00","EST","LONGIL",61762,2265.2
"01/06/2016 00:00:00","EST","MHK VL",61756,1006.8
"01/06/2016 00:00:00","EST","MILLWD",61759,331.9
"01/06/2016 00:00:00","EST","N.Y.C.",61761,5503.9
"01/06/2016 00:00:00","EST","NORTH",61755,582.3
"01/06/2016 00:00:00","EST","WEST",61752,1793.6
"01/06/2016 00:05:00","EST","CAPITL",61757,1398.6
"01/06/2016 00:05:00","EST","CENTRL",61754,1872.8
"01/06/2016 00:05:00","EST","DUNWOD",61760,644.6
"01/06/2016 00:05:00","EST","GENESE",61753,1090.9
"01/06/2016 00:05:00","EST","HUD VL",61758,1139.2
"01/06/2016 00:05:00","EST","LONGIL",61762,2240.1
"01/06/2016 00:05:00","EST","MHK VL",61756,1009.6
"01/06/2016 00:05:00","EST","MILLWD",61759,338.5
"01/06/2016 00:05:00","EST","N.Y.C.",61761,5477.5
"01/06/2016 00:05:00","EST","NORTH",61755,592.8
"01/06/2016 00:05:00","EST","WEST",61752,1777
"01/06/2016 00:10:00","EST","CAPITL",61757,1403.5
"01/06/2016 00:10:00","EST","CENTRL",61754,1872.9
"01/06/2016 00:10:00","EST","DUNWOD",61760,639.5
"01/06/2016 00:10:00","EST","GENESE",61753,1094.7
"01/06/2016 00:10:00","EST","HUD VL",61758,1124.6
"01/06/2016 00:10:00","EST","LONGIL",61762,2213.1
"01/06/2016 00:10:00","EST","MHK VL",61756,1004
"01/06/2016 00:10:00","EST","MILLWD",61759,338.4
"01/06/2016 00:10:00","EST","N.Y.C.",61761,5467.3
"01/06/2016 00:10:00","EST","NORTH",61755,574.7
"01/06/2016 00:10:00","EST","WEST",61752,1769.7
"01/06/2016 00:15:00","EST","CAPITL",61757,1400
"01/06/2016 00:15:00","EST","CENTRL",61754,1873.8
"01/06/2016 00:15:00","EST","DUNWOD",61760,626.8
"01/06/2016 00:15:00","EST","GENESE",61753,1084.5
"01/06/2016 00:15:00","EST","HUD VL",61758,1111.3
"01/06/2016 00:15:00","EST","LONGIL",61762,2195
"01/06/2016 00:15:00","EST","MHK VL",61756,1009.1
"01/06/2016 00:15:00","EST","MILLWD",61759,328.6
"01/06/2016 00:15:00","EST","N.Y.C.",61761,5408.2
"01/06/2016 00:15:00","EST","NORTH",61755,584
"01/06/2016 00:15:00","EST","WEST",61752,1781.9
"01/06/2016 00:20:00","EST","CAPITL",61757,1394.5
"01/06/2016 00:20:00","EST","CENTRL",61754,1829.5
"01/06/2016 00:20:00","EST","DUNWOD",61760,631.4
"01/06/2016 00:20:00","EST","GENESE",61753,1082.9
"01/06/2016 00:20:00","EST","HUD VL",61758,1112.3
"01/06/2016 00:20:00","EST","LONGIL",61762,2200.6
"01/06/2016 00:20:00","EST","MHK VL",61756,1010.6
"01/06/2016 00:20:00","EST","MILLWD",61759,332.6
"01/06/2016 00:20:00","EST","N.Y.C.",61761,5354.2
"01/06/2016 00:20:00","EST","NORTH",61755,580.2
"01/06/2016 00:20:00","EST","WEST",61752,1781.5
"01/06/2016 00:25:00","EST","CAPITL",61757,1387.6
"01/06/2016 00:25:00","EST","CENTRL",61754,1851.1
"01/06/2016 00:25:00","EST","DUNWOD",61760,618.3
"01/06/2016 00:25:00","EST","GENESE",61753,1087.7
"01/06/2016 00:25:00","EST","HUD VL",61758,1113.6
"01/06/2016 00:25:00","EST","LONGIL",61762,2193.4
"01/06/2016 00:25:00","EST","MHK VL",61756,1007.8
"01/06/2016 00:25:00","EST","MILLWD",61759,320.6
"01/06/2016 00:25:00","EST","N.Y.C.",61761,5343.3
"01/06/2016 00:25:00","EST","NORTH",61755,580.9
"01/06/2016 00:25:00","EST","WEST",61752,1765.6
"01/06/2016 00:30:00","EST","CAPITL",61757,1386.3
"01/06/2016 00:30:00","EST","CENTRL",61754,1872.2
"01/06/2016 00:30:00","EST","DUNWOD",61760,644.2
"01/06/2016 00:30:00","EST","GENESE",61753,1085.8
"01/06/2016 00:30:00","EST","HUD VL",61758,1104.8
"01/06/2016 00:30:00","EST","LONGIL",61762,2173.1
"01/06/2016 00:30:00","EST","MHK VL",61756,1007
"01/06/2016 00:30:00","EST","MILLWD",61759,315.4
"01/06/2016 00:30:00","EST","N.Y.C.",61761,5343
"01/06/2016 00:30:00","EST","NORTH",61755,577.8
"01/06/2016 00:30:00","EST","WEST",61752,1767.2
"01/06/2016 00:35:00","EST","CAPITL",61757,1380.8
"01/06/2016 00:35:00","EST","CENTRL",61754,1864.6
"01/06/2016 00:35:00","EST","DUNWOD",61760,615.3
"01/06/2016 00:35:00","EST","GENESE",61753,1078.7
"01/06/2016 00:35:00","EST","HUD VL",61758,1107
"01/06/2016 00:35:00","EST","LONGIL",61762,2166.5
"01/06/2016 00:35:00","EST","MHK VL",61756,1000.7
"01/06/2016 00:35:00","EST","MILLWD",61759,317.9
"01/06/2016 00:35:00","EST","N.Y.C.",61761,5298.9
"01/06/2016 00:35:00","EST","NORTH",61755,577.7
"01/06/2016 00:35:00","EST","WEST",61752,1769.9
"01/06/2016 00:40:00","EST","CAPITL",61757,1372
"01/06/2016 00:40:00","EST","CENTRL",61754,1810.8
"01/06/2016 00:40:00","EST","DUNWOD",61760,605.1
"01/06/2016 00:40:00","EST","GENESE",61753,1065.6
