"Time Stamp","Time Zone","Name","PTID","Load"
"01/19/2020 00:00:00","EST","CAPITL",61757,1363.9
"01/19/2020 00:00:00","EST","CENTRL",61754,1784.3
"01/19/2020 00:00:00","EST","DUNWOD",61760,602.9
"01/19/2020 00:00:00","EST","GENESE",61753,1005
"01/19/2020 00:00:00","EST","HUD VL",61758,1043.8
"01/19/2020 00:00:00","EST","LONGIL",61762,2029.9
"01/19/2020 00:00:00","EST","MHK VL",61756,950.9
"01/19/2020 00:00:00","EST","MILLWD",61759,317.5
"01/19/2020 00:00:00","EST","N.Y.C.",61761,5205.4
"01/19/2020 00:00:00","EST","NORTH",61755,625.3
"01/19/2020 00:00:00","EST","WEST",61752,1562.7
"01/19/2020 00:05:00","EST","CAPITL",61757,1337.7
"01/19/2020 00:05:00","EST","CENTRL",61754,1799
"01/19/2020 00:05:00","EST","DUNWOD",61760,602.4
"01/19/2020 00:05:00","EST","GENESE",61753,1010.1
"01/19/2020 00:05:00","EST","HUD VL",61758,1044.4
"01/19/2020 00:05:00","EST","LONGIL",61762,2025.6
"01/19/2020 00:05:00","EST","MHK VL",61756,945.6
"01/19/2020 00:05:00","EST","MILLWD",61759,304.3
"01/19/2020 00:05:00","EST","N.Y.C.",61761,5169
"01/19/2020 00:05:00","EST","NORTH",61755,621.2
"01/19/2020 00:05:00","EST","WEST",61752,1566.2
"01/19/2020 00:10:00","EST","CAPITL",61757,1314.6
"01/19/2020 00:10:00","EST","CENTRL",61754,1812
"01/19/2020 00:10:00","EST","DUNWOD",61760,602.4
"01/19/2020 00:10:00","EST","GENESE",61753,992.1
"01/19/2020 00:10:00","EST","HUD VL",61758,1072.4
"01/19/2020 00:10:00","EST","LONGIL",61762,2015.5
"01/19/2020 00:10:00","EST","MHK VL",61756,949.7
"01/19/2020 00:10:00","EST","MILLWD",61759,315
"01/19/2020 00:10:00","EST","N.Y.C.",61761,5155.9
"01/19/2020 00:10:00","EST","NORTH",61755,613.6
"01/19/2020 00:10:00","EST","WEST",61752,1549.2
"01/19/2020 00:15:00","EST","CAPITL",61757,1342.1
"01/19/2020 00:15:00","EST","CENTRL",61754,1806.6
"01/19/2020 00:15:00","EST","DUNWOD",61760,596.8
"01/19/2020 00:15:00","EST","GENESE",61753,995.9
"01/19/2020 00:15:00","EST","HUD VL",61758,1036.5
"01/19/2020 00:15:00","EST","LONGIL",61762,1996.3
"01/19/2020 00:15:00","EST","MHK VL",61756,941.3
"01/19/2020 00:15:00","EST","MILLWD",61759,310.5
"01/19/2020 00:15:00","EST","N.Y.C.",61761,5127.8
"01/19/2020 00:15:00","EST","NORTH",61755,613.9
"01/19/2020 00:15:00","EST","WEST",61752,1539.6
"01/19/2020 00:20:00","EST","CAPITL",61757,1327.9
"01/19/2020 00:20:00","EST","CENTRL",61754,1775.9
"01/19/2020 00:20:00","EST","DUNWOD",61760,592.1
"01/19/2020 00:20:00","EST","GENESE",61753,999.4
"01/19/2020 00:20:00","EST","HUD VL",61758,1051.5
"01/19/2020 00:20:00","EST","LONGIL",61762,1974.9
"01/19/2020 00:20:00","EST","MHK VL",61756,936
"01/19/2020 00:20:00","EST","MILLWD",61759,307.7
"01/19/2020 00:20:00","EST","N.Y.C.",61761,5123
"01/19/2020 00:20:00","EST","NORTH",61755,638.1
"01/19/2020 00:20:00","EST","WEST",61752,1545.4
"01/19/2020 00:25:00","EST","CAPITL",61757,1329.9
"01/19/2020 00:25:00","EST","CENTRL",61754,1784.8
"01/19/2020 00:25:00","EST","DUNWOD",61760,589.4
"01/19/2020 00:25:00","EST","GENESE",61753,986.9
"01/19/2020 00:25:00","EST","HUD VL",61758,1040.5
"01/19/2020 00:25:00","EST","LONGIL",61762,1983.9
"01/19/2020 00:25:00","EST","MHK VL",61756,926.2
"01/19/2020 00:25:00","EST","MILLWD",61759,294.5
"01/19/2020 00:25:00","EST","N.Y.C.",61761,5095.8
"01/19/2020 00:25:00","EST","NORTH",61755,656.5
"01/19/2020 00:25:00","EST","WEST",61752,1531
"01/19/2020 00:30:00","EST","CAPITL",61757,1326.9
"01/19/2020 00:30:00","EST","CENTRL",61754,1755.9
"01/19/2020 00:30:00","EST","DUNWOD",61760,581.4
"01/19/2020 00:30:00","EST","GENESE",61753,988
"01/19/2020 00:30:00","EST","HUD VL",61758,1011.4
"01/19/2020 00:30:00","EST","LONGIL",61762,1966.4
"01/19/2020 00:30:00","EST","MHK VL",61756,917.8
"01/19/2020 00:30:00","EST","MILLWD",61759,293.8
"01/19/2020 00:30:00","EST","N.Y.C.",61761,5055.5
"01/19/2020 00:30:00","EST","NORTH",61755,652.2
"01/19/2020 00:30:00","EST","WEST",61752,1539.3
"01/19/2020 00:35:00","EST","CAPITL",61757,1320.3
"01/19/2020 00:35:00","EST","CENTRL",61754,1797.8
"01/19/2020 00:35:00","EST","DUNWOD",61760,570.8
"01/19/2020 00:35:00","EST","GENESE",61753,980.1
"01/19/2020 00:35:00","EST","HUD VL",61758,1012
"01/19/2020 00:35:00","EST","LONGIL",61762,1953.5
"01/19/2020 00:35:00","EST","MHK VL",61756,911.7
"01/19/2020 00:35:00","EST","MILLWD",61759,300.8
"01/19/2020 00:35:00","EST","N.Y.C.",61761,5060.7
"01/19/2020 00:35:00","EST","NORTH",61755,654
"01/19/2020 00:35:00","EST","WEST",61752,1546.3
"01/19/2020 00:40:00","EST","CAPITL",61757,1321.1
"01/19/2020 00:40:00","EST","CENTRL",61754,1802
"01/19/2020 00:40:00","EST","DUNWOD",61760,578.2
"01/19/2020 00:40:00","EST","GENESE",61753,978.3
"01/19/2020 00:40:00","EST","HUD VL",61758,1022.3
"01/19/2020 00:40:00","EST","LONGIL",61762,1946.6
"01/19/2020 00:40:00","EST","MHK VL",61756,906.1
"01/19/2020 00:40:00","EST","MILLWD",61759,301.2
"01/19/2020 00:40:00","EST","N.Y.C.",61761,5041
"01/19/2020 00:40:00","EST","NORTH",61755,654.6
"01/19/2020 00:40:00","EST","WEST",61752,1532.5
"01/19/2020 00:45:00","EST","CAPITL",61757,1325.4
"01/19/2020 00:45:00","EST","CENTRL",61754,1795.3
"01/19/2020 00:45:00","EST","DUNWOD",61760,574.2
"01/19/2020 00:45:00","EST","GENESE",61753,977.4
"01/19/2020 00:45:00","EST","HUD VL",61758,1001.5
"01/19/2020 00:45:00","EST","LONGIL",61762,1928.6
"01/19/2020 00:45:00","EST","MHK VL",61756,906
"01/19/2020 00:45:00","EST","MILLWD",61759,305.3
"01/19/2020 00:45:00","EST","N.Y.C.",61761,5005.3
"01/19/2020 00:45:00","EST","NORTH",61755,650.9
"01/19/2020 00:45:00","EST","WEST",61752,1498.5
"01/19/2020 00:50:00","EST","CAPITL",61757,1325.3
"01/19/2020 00:50:00","EST","CENTRL",61754,1791.6
"01/19/2020 00:50:00","EST","DUNWOD",61760,574.7
"01/19/2020 00:50:00","EST","GENESE",61753,972.9
"01/19/2020 00:50:00","EST","HUD VL",61758,1002.3
"01/19/2020 00:50:00","EST","LONGIL",61762,1930.7
"01/19/2020 00:50:00","EST","MHK VL",61756,905
"01/19/2020 00:50:00","EST","MILLWD",61759,309.4
"01/19/2020 00:50:00","EST","N.Y.C.",61761,4995.7
"01/19/2020 00:50:00","EST","NORTH",61755,656.5
"01/19/2020 00:50:00","EST","WEST",61752,1514
"01/19/2020 00:55:00","EST","CAPITL",61757,1302.5
"01/19/2020 00:55:00","EST","CENTRL",61754,1751.8
"01/19/2020 00:55:00","EST","DUNWOD",61760,570.3
"01/19/2020 00:55:00","EST","GENESE",61753,963.7
"01/19/2020 00:55:00","EST","HUD VL",61758,988.6
"01/19/2020 00:55:00","EST","LONGIL",61762,1917.5
"01/19/2020 00:55:00","EST","MHK VL",61756,893.1
"01/19/2020 00:55:00","EST","MILLWD",61759,294.6
"01/19/2020 00:55:00","EST","N.Y.C.",61761,4995.7
"01/19/2020 00:55:00","EST","NORTH",61755,645.5
"01/19/2020 00:55:00","EST","WEST",61752,1505.5
"01/19/2020 01:00:00","EST","CAPITL",61757,1303.1
"01/19/2020 01:00:00","EST","CENTRL",61754,1720.7
"01/19/2020 01:00:00","EST","DUNWOD",61760,562.7
"01/19/2020 01:00:00","EST","GENESE",61753,963.2
"01/19/2020 01:00:00","EST","HUD VL",61758,1001.3
"01/19/2020 01:00:00","EST","LONGIL",61762,1914.3
"01/19/2020 01:00:00","EST","MHK VL",61756,897.8
"01/19/2020 01:00:00","EST","MILLWD",61759,303.7
"01/19/2020 01:00:00","EST","N.Y.C.",61761,4950.6
"01/19/2020 01:00:00","EST","NORTH",61755,644.2
"01/19/2020 01:00:00","EST","WEST",61752,1533.4
"01/19/2020 01:05:00","EST","CAPITL",61757,1297.4
"01/19/2020 01:05:00","EST","CENTRL",61754,1723.8
"01/19/2020 01:05:00","EST","DUNWOD",61760,567
"01/19/2020 01:05:00","EST","GENESE",61753,957.5
"01/19/2020 01:05:00","EST","HUD VL",61758,995
"01/19/2020 01:05:00","EST","LONGIL",61762,1897.8
"01/19/2020 01:05:00","EST","MHK VL",61756,896.7
"01/19/2020 01:05:00","EST","MILLWD",61759,298.3
"01/19/2020 01:05:00","EST","N.Y.C.",61761,4934.6
"01/19/2020 01:05:00","EST","NORTH",61755,638.3
"01/19/2020 01:05:00","EST","WEST",61752,1512.2
"01/19/2020 01:10:00","EST","CAPITL",61757,1296.7
"01/19/2020 01:10:00","EST","CENTRL",61754,1711
"01/19/2020 01:10:00","EST","DUNWOD",61760,575.1
"01/19/2020 01:10:00","EST","GENESE",61753,965.6
"01/19/2020 01:10:00","EST","HUD VL",61758,993.2
"01/19/2020 01:10:00","EST","LONGIL",61762,1897.3
"01/19/2020 01:10:00","EST","MHK VL",61756,892.8
"01/19/2020 01:10:00","EST","MILLWD",61759,294.8
"01/19/2020 01:10:00","EST","N.Y.C.",61761,4915.9
"01/19/2020 01:10:00","EST","NORTH",61755,645.1
"01/19/2020 01:10:00","EST","WEST",61752,1504.2
"01/19/2020 01:15:00","EST","CAPITL",61757,1301.3
"01/19/2020 01:15:00","EST","CENTRL",61754,1704.9
"01/19/2020 01:15:00","EST","DUNWOD",61760,571.2
"01/19/2020 01:15:00","EST","GENESE",61753,955.6
"01/19/2020 01:15:00","EST","HUD VL",61758,998.5
"01/19/2020 01:15:00","EST","LONGIL",61762,1890.9
"01/19/2020 01:15:00","EST","MHK VL",61756,893
"01/19/2020 01:15:00","EST","MILLWD",61759,298.8
"01/19/2020 01:15:00","EST","N.Y.C.",61761,4892.3
"01/19/2020 01:15:00","EST","NORTH",61755,645.4
"01/19/2020 01:15:00","EST","WEST",61752,1482.2
"01/19/2020 01:20:00","EST","CAPITL",61757,1294.8
"01/19/2020 01:20:00","EST","CENTRL",61754,1731.8
"01/19/2020 01:20:00","EST","DUNWOD",61760,570.2
"01/19/2020 01:20:00","EST","GENESE",61753,956
"01/19/2020 01:20:00","EST","HUD VL",61758,987.7
"01/19/2020 01:20:00","EST","LONGIL",61762,1872.8
"01/19/2020 01:20:00","EST","MHK VL",61756,893.8
"01/19/2020 01:20:00","EST","MILLWD",61759,284
"01/19/2020 01:20:00","EST","N.Y.C.",61761,4887.7
"01/19/2020 01:20:00","EST","NORTH",61755,640.6
"01/19/2020 01:20:00","EST","WEST",61752,1495.8
"01/19/2020 01:25:00","EST","CAPITL",61757,1295.2
"01/19/2020 01:25:00","EST","CENTRL",61754,1716.9
"01/19/2020 01:25:00","EST","DUNWOD",61760,574.3
"01/19/2020 01:25:00","EST","GENESE",61753,956.6
"01/19/2020 01:25:00","EST","HUD VL",61758,979.7
"01/19/2020 01:25:00","EST","LONGIL",61762,1870.3
"01/19/2020 01:25:00","EST","MHK VL",61756,888.2
"01/19/2020 01:25:00","EST","MILLWD",61759,270.5
"01/19/2020 01:25:00","EST","N.Y.C.",61761,4881.2
"01/19/2020 01:25:00","EST","NORTH",61755,643.1
"01/19/2020 01:25:00","EST","WEST",61752,1521.9
"01/19/2020 01:30:00","EST","CAPITL",61757,1281.3
"01/19/2020 01:30:00","EST","CENTRL",61754,1702.6
"01/19/2020 01:30:00","EST","DUNWOD",61760,555.6
"01/19/2020 01:30:00","EST","GENESE",61753,951.2
"01/19/2020 01:30:00","EST","HUD VL",61758,990.7
"01/19/2020 01:30:00","EST","LONGIL",61762,1867.9
"01/19/2020 01:30:00","EST","MHK VL",61756,887.8
"01/19/2020 01:30:00","EST","MILLWD",61759,288.1
"01/19/2020 01:30:00","EST","N.Y.C.",61761,4855.1
"01/19/2020 01:30:00","EST","NORTH",61755,647.1
"01/19/2020 01:30:00","EST","WEST",61752,1510.6
"01/19/2020 01:35:00","EST","CAPITL",61757,1292
"01/19/2020 01:35:00","EST","CENTRL",61754,1723.4
"01/19/2020 01:35:00","EST","DUNWOD",61760,551.2
"01/19/2020 01:35:00","EST","GENESE",61753,943.5
"01/19/2020 01:35:00","EST","HUD VL",61758,973.6
